Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Focal Adhesion Assembly (GO:0051893)	11/54	0.08956179179924771	0.29476655652609546	0	0	1.6954155364845036	4.09074350232291	LIMCH1;PEAK1;PTPRJ;THBS1;VCL;GPM6B;CORO1C;SLC9A1;MAP4K4;VEGFA;LIMS1
B Cell Activation (GO:0042113)	17/92	0.08980715876729611	0.2951686589937469	0	0	1.5029155487415358	3.622162618339115	MEF2C;PRKCB;CEBPG;PIK3CD;PTPRJ;PIK3R2;AKAP17A;PIK3R1;RASGRP1;CD79B;LYL1;CD79A;PTPRC;SLC25A5;FNIP1;JAK3;ZBTB7A
Positive Regulation Of Neuron Projection Development (GO:0010976)	17/92	0.08980715876729611	0.2951686589937469	0	0	1.5029155487415358	3.622162618339115	LYN;TWF2;DAB2IP;TWF1;CX3CL1;STYXL1;SETX;RAPGEF1;EP300;RAPGEF2;GPC2;PTK2B;APOE;SCARF1;S100A9;SCN1B;DBN1
Cellular Defense Response (GO:0006968)	10/48	0.0908782308064276	0.2982797822084939	0	0	1.7439240302591341	4.1823392832008714	CXCL9;NCF1;KLRC2;ADORA2A;C5AR1;LY96;PTK2B;LSP1;LILRB2;RELA
Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	10/48	0.0908782308064276	0.2982797822084939	0	0	1.7439240302591341	4.1823392832008714	PYCARD;GSTP1;CARD8;CASP1;TNFAIP3;CCDC3;RFFL;HIPK1;HSPA1B;HSPA1A
Histone Deacetylation (GO:0016575)	8/36	0.09120125396005724	0.29872618521981836	0	0	1.893048128342246	4.533257047496032	TBL1XR1;MORF4L2;MIER1;MSL3;CHD3;TBL1X;GATAD2B;GATAD2A
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)	8/36	0.09120125396005724	0.29872618521981836	0	0	1.893048128342246	4.533257047496032	PIAS4;ACTR2;MEAF6;FUS;MORF4L2;ACTL6A;WAS;TIMELESS
Regulation Of Intracellular Protein Transport (GO:0033157)	8/36	0.09120125396005724	0.29872618521981836	0	0	1.893048128342246	4.533257047496032	PLK3;PTPN1;FRAT2;TGFB1;SH3TC2;MBD1;ERGIC3;VAMP2
Regulation Of Rho Protein Signal Transduction (GO:0035023)	14/73	0.09144895774577017	0.29921036601940054	0	0	1.572987774807278	3.7625463334324123	KANK2;RALBP1;STARD13;ITGA3;GPR65;F2R;ARRB1;AKAP13;COL3A1;ARHGDIB;STMN1;APOE;MET;F2RL2
Collagen Fibril Organization (GO:0030199)	9/42	0.09153639327722062	0.29921036601940054	0	0	1.807169903081252	4.3209769330294305	COL18A1;ADAMTS2;COL3A1;COL27A1;COL1A2;LUM;PXDN;NF1;LOXL2
Substantia Nigra Development (GO:0021762)	9/42	0.09153639327722062	0.29921036601940054	0	0	1.807169903081252	4.3209769330294305	CHKB;HSPA5;BASP1;S100A1;ERCC4;MAPKAP1;SEC16A;CALM3;SYNGR3
Regulation Of Mitotic Cell Cycle (GO:0007346)	22/125	0.09176416708194779	0.29975043534880286	0	0	1.4166480246968816	3.3837111150353847	RB1;CDKN1C;RNF20;CAV2;USP22;IQGAP1;MEIS2;TTC28;CDC20;SLC9A3R1;CCNB1;TAL1;CDC26;CKS2;PIM3;ANAPC5;HECA;SIK1;PIM2;SOX9;LGMN;MAD2L1
Exocytosis (GO:0006887)	16/86	0.09310085788160273	0.30049392680546994	0	0	1.5154022988505746	3.5976739847649086	CADPS2;TMED10;STX17;TNFAIP2;SYNGR3;SYTL3;STX11;SYNGR1;RAB31;CCL5;TRAPPC11;MYH9;EXOC6;STX3;RAB11FIP2;VAMP2
Negative Regulation Of Binding (GO:0051100)	16/86	0.09310085788160273	0.30049392680546994	0	0	1.5154022988505746	3.5976739847649086	LRPAP1;JUN;RALB;GZMA;PRKCD;RSF1;ARHGAP28;IFIT1;SORL1;GTPBP4;IFIT2;PPP1CA;NFKBIA;DAB2;BAX;JAK2
DNA Catabolic Process (GO:0006308)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	ISG20;CECR2;TREX1;DNASE2;DICER1
RNA-templated DNA Biosynthetic Process (GO:0006278)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	HSP90AA1;HSP90AB1;RFC1;DKC1;TERF1
Cellular Response To Catecholamine Stimulus (GO:0071870)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	GNG2;NR4A3;SULT1A3;SLC9A1;TGM2
Cellular Response To Lectin (GO:1990858)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	LYN;PAK1;KLRC2;TRAF6;EP300
Cortical Actin Cytoskeleton Organization (GO:0030866)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	NCKAP1;FMNL2;PLEK;TNF;RHOQ
Embryonic Digestive Tract Development (GO:0048566)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	PKDCC;SALL1;TCF21;PCSK5;TNF
Eye Morphogenesis (GO:0048592)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	C12ORF57;SKI;ALDH1A3;NF1;VEGFA
Ganglioside Metabolic Process (GO:0001573)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	NEU3;GM2A;HEXB;NEU1;ST8SIA4
Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	LRG1;GCNT1;ITGB7;SLC39A8;TNF
Negative Regulation Of RNA Splicing (GO:0033119)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	SRSF4;RBMX;SRSF10;RPS13;SRSF12
Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	LATS1;CEBPA;LATS2;NR2F2;IPO5
Negative Regulation Of Protein Dephosphorylation (GO:0035308)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	PPP1R15A;PPP1R16B;BOD1;ENSA;STYXL1
Positive Regulation Of Activated T Cell Proliferation (GO:0042104)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	PYCARD;IL23A;HMGB1;IGF1;CD24
Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	AKAP6;CIB1;IGF1;TNF;SLC9A1
Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	AKAP6;CIB1;IGF1;TNF;SLC9A1
Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	LAMB2;EMP2;LAMB1;CD177;LIMS1
Regulation Of Smooth Muscle Cell Migration (GO:0014910)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	CCL5;IGF1;TRIB1;SORL1;S100A11
Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	CADM4;TNXB;DAB2IP;PIK3CB;VEGFA
Release Of Cytochrome C From Mitochondria (GO:0001836)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	GGCT;BCL2A1;BAX;SOD2;MCL1
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	LYN;PAK1;KLRC2;TRAF6;EP300
Telomere Maintenance Via Telomerase (GO:0007004)	5/19	0.09343404652340363	0.30049392680546994	0	0	2.3655093475772606	5.60743866976799	HSP90AA1;HSP90AB1;RFC1;DKC1;TERF1
Proteasomal Protein Catabolic Process (GO:0010498)	36/220	0.09475910438765497	0.30455105850143704	0	0	1.2985563202954507	3.0599406445400206	PSMD12;VCP;GSK3A;UBXN2B;ZFAND2A;RHOBTB3;ARRB1;AGAP3;RNF5;HECTD1;PSMB2;PSMD3;PCBP2;ZSWIM8;TBL1X;RFFL;TRIM21;KLHDC3;CSNK1A1;FEM1B;WWP1;WWP2;PJA2;RNF41;PSMA6;NSFL1C;UBE2W;CDC34;PSMA4;APPBP2;PSMA2;TBL1XR1;PELI1;SPOPL;RBCK1;CLOCK
Regulation Of Organelle Assembly (GO:1902115)	15/80	0.09644866138516581	0.30977344863117595	0	0	1.5298294199098488	3.5778800171846674	ATG3;TBC1D19;NPM1;CDKL5;INTU;PLK2;RDX;TBC1D8;IFT20;HCK;TBC1D2;TBC1D10C;TBC1D14;RAB5A;TBC1D10A
Positive Regulation Of Cell Junction Assembly (GO:1901890)	12/61	0.09688735115219518	0.31097400316230367	0	0	1.6231282107334135	3.788716101160043	CNTNAP2;IRX3;DLG5;FLOT1;PTPRJ;NPHP4;EPHB1;EPHA2;MAP4K4;VEGFA;CRB3;LIMS1
Central Nervous System Development (GO:0007417)	45/283	0.09872812118663823	0.31391722104610514	0	0	1.2553273924835335	2.9065667887720816	NCKAP1;SLC23A2;C1QA;RTN3;CNTNAP2;ITGAM;GSTP1;CHD8;CHD7;JRKL;PKD2;PKD1;C3;SCIN;UGP2;SIX3;SOX9;SOX6;CIC;JARID2;SOX4;CDK5RAP2;GIT2;EGR2;KDM4B;EIF2B2;PTCH1;SPINK5;WWP1;VPS13B;TBR1;HSPG2;GRHL2;MEIS2;TGFBR2;AHI1;MARCKS;ALDH5A1;PITPNM1;SYNJ1;ADORA2A;NFIB;B3GNT5;APEX1;NF1
Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	14/74	0.09982637193432733	0.31391722104610514	0	0	1.5466819806023482	3.56405468021291	MEF2C;GRN;F2R;SOD2;HIF1A;CX3CL1;RASA1;PTK2B;APOE;IL6ST;PPARGC1A;SNX6;CPEB4;LGMN
Metanephros Development (GO:0001656)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	OSR2;PTCH1;NF1;CTSH;PKD2;PKD1
Negative Regulation Of Protein Transport (GO:0051224)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	RHBDF1;PKDCC;RSAD2;WWP2;HMGCR;APOE
Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	XRN1;TNKS;ERCC4;TINF2;HNRNPA1;TERF1
Regulation Of Actin Cytoskeleton Reorganization (GO:2000249)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	NOTCH2;HCK;RNH1;ARHGDIB;PTK2B;RAPGEF3
Regulation Of Biomineral Tissue Development (GO:0070167)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	CEBPB;ECM1;TGFB1;TWIST1;SGMS2;SOX9
Regulation Of Cell Size (GO:0008361)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	VAV3;SLC9A3R1;PLEK;RDX;ARHGAP5;VAV1
Regulation Of Chondrocyte Differentiation (GO:0032330)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	PKDCC;SCIN;TRPS1;SOX9;SOX6;LOXL2
Regulation Of Hippo Signaling (GO:0035330)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	MAP2K3;FRMD6;DLG5;ARRDC3;MAPK14;VGLL4
Regulation Of Neutrophil Chemotaxis (GO:0090022)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	MPP1;CD74;TNFAIP6;C5AR2;DAPK2;RAC2
Vesicle-Mediated Transport Between Endosomal Compartments (GO:0098927)	6/25	0.10007363248811019	0.31391722104610514	0	0	2.0918039373242268	4.815016883046569	MYO1D;LMTK2;EMP2;HOOK3;ATG14;RAB5A
Aorta Development (GO:0035904)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	HECTD1;PDE2A;PKD2;TGFBR2
Cardiac Cell Development (GO:0055006)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	MYH11;SLC8A1;TTN;VEGFA
Centromere Complex Assembly (GO:0034508)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	CENPW;MIS18A;NASP;NPC1
Electron Transport Chain (GO:0022900)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	NDUFA5;ETFB;DHRS2;PPARGC1A
Histone mRNA Catabolic Process (GO:0071044)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	SSB;EXOSC4;XRN1;ERI1
Hyaluronan Metabolic Process (GO:0030212)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	TGFB1;TNFAIP6;IL1B;CD44
Lipoprotein Biosynthetic Process (GO:0042158)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	UGCG;ATG16L2;ATG16L1;APOE
Mammary Gland Epithelium Development (GO:0061180)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	LATS1;ZNF703;JAK2;EPHA2
Maturation Of LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	NIFK;RPL35;RPF2;RPL7
Membrane Raft Organization (GO:0031579)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	COLEC12;NPC1;FLOT1;EMP2
Negative Regulation Of T Cell Mediated Immunity (GO:0002710)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	PTPRC;HLA-F;LILRB4;SMAD7
Negative Regulation Of Defense Response To Virus (GO:0050687)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	TSPAN6;PCBP2;NT5C2;MICB
Negative Regulation Of mRNA Splicing, Via Spliceosome (GO:0048025)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	SRSF4;RBMX;SRSF10;SRSF12
Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	MEF2C;TPM1;TRIB1;AIF1
Pathway-Restricted SMAD Protein Phosphorylation (GO:0060389)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	USP15;TGFB1;SMAD7;TGFBR2
Positive Regulation Of Mitochondrial Translation (GO:0070131)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	NGRN;TRMT10C;UQCC2;RMND1
Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	ZFP36;CNOT7;PABPC1;TNRC6B
Positive Regulation Of Transporter Activity (GO:0032411)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	RXRA;NR1H3;SYNGR3;PPARGC1A
Post-Translational Protein Targeting To Endoplasmic Reticulum Membrane (GO:0006620)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	HSPA5;SEC61B;SEC62;SEC63
Protein Homotrimerization (GO:0070207)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	PNPT1;STEAP4;MLKL;PXDN
Protein Trimerization (GO:0070206)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	PNPT1;STEAP4;MLKL;PXDN
Regulation Of Exit From Mitosis (GO:0007096)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	UBE2C;CDCA5;MAD2L1BP;PPP1R9B
Regulation Of Extracellular Matrix Disassembly (GO:0010715)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	CST3;IL6;TGFB1;PDPN
Regulation Of Transposition (GO:0010528)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	APOBEC3C;TDRD9;APOBEC3A;APOBEC3B
Response To Muscle Stretch (GO:0035994)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	PIK3CA;SLC8A1;SLC9A1;TTN
Telomere Capping (GO:0016233)	4/14	0.10072598921913611	0.31391722104610514	0	0	2.6489702517162472	6.080317647261444	PRKDC;TINF2;NBN;TERF1
Regulation Of Insulin Secretion (GO:0050796)	16/87	0.10085252603614198	0.31391722104610514	0	0	1.4939722626949437	3.4273157433120556	GIPR;BAD;UQCC2;RFX3;IRS2;ACSL4;MYRIP;TNF;IL6;IL1B;ALOX5;CCL5;ENSA;LRRC8A;CLOCK;SOX4
Glycolipid Biosynthetic Process (GO:0009247)	9/43	0.10295407181543224	0.31391722104610514	0	0	1.753916698509744	3.9874810216280774	ST8SIA1;PIGQ;TP53INP2;B3GNT5;PIGA;ST3GAL4;ST3GAL6;PIGY;ST3GAL2
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	9/43	0.10295407181543224	0.31391722104610514	0	0	1.753916698509744	3.9874810216280774	OSR2;CEBPB;MEF2C;PKDCC;RXRA;ALOX5;ATP2B1;SLC8A1;GPM6B
Regulation Of Cell-Cell Adhesion (GO:0022407)	9/43	0.10295407181543224	0.31391722104610514	0	0	1.753916698509744	3.9874810216280774	TGFB1;ADAM8;SPINT2;CD47;ZDHHC2;B4GALNT2;GTPBP4;SMAD7;FERMT3
Leukocyte Cell-Cell Adhesion (GO:0007159)	7/31	0.10295740240752527	0.31391722104610514	0	0	1.932194221713122	4.392727525439643	LRG1;SEMA4D;CCL5;ITGAL;ICAM1;CD177;FERMT3
Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111)	7/31	0.10295740240752527	0.31391722104610514	0	0	1.932194221713122	4.392727525439643	CDH5;ATXN7;MID1IP1;STMN1;KATNB1;CIB1;EML2
Positive Regulation Of Leukocyte Migration (GO:0002687)	7/31	0.10295740240752527	0.31391722104610514	0	0	1.932194221713122	4.392727525439643	IL6;TNFRSF18;ADAM8;AIF1;TNF;ICAM1;VEGFA
Regulation Of Protein Autophosphorylation (GO:0031952)	7/31	0.10295740240752527	0.31391722104610514	0	0	1.932194221713122	4.392727525439643	RAP2C;TOM1L1;NLRP12;RASSF2;CALM3;NBN;VEGFA
B Cell Differentiation (GO:0030183)	13/68	0.10319863583326686	0.31391722104610514	0	0	1.5666214382632293	3.557953391806391	CEBPG;PIK3CD;PTPRJ;PIK3R2;PIK3R1;CD79B;LYL1;CD79A;PTPRC;SLC25A5;FNIP1;JAK3;ZBTB7A
B Cell Homeostasis (GO:0001782)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	LYN;MEF2C;TNFAIP3
Camera-Type Eye Morphogenesis (GO:0048593)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	SKI;NF1;VEGFA
Cell Differentiation Involved In Metanephros Development (GO:0072202)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	SALL1;STAT1;TCF21
Error-Prone Translesion Synthesis (GO:0042276)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	REV1;REV3L;PRIMPOL
Mitochondrial RNA Processing (GO:0000963)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	PNPT1;TRMT10C;FASTK
Mitochondrion Morphogenesis (GO:0070584)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	PNPT1;NUBPL;MTM1
Mitral Valve Morphogenesis (GO:0003183)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	DCHS1;SMAD6;SOX4
Negative Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000048)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	MAD2L2;NOTCH4;VEGFA
Negative Regulation Of Hormone Secretion (GO:0046888)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	IL1B;LIF;OSM
Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	CCL5;IRS2;FOXP1
Negative Regulation Of Protein Localization To Cell Surface (GO:2000009)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	COMMD1;GPM6B;PICALM
Negative Regulation Of Receptor Binding (GO:1900121)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	ATP2A3;ATP2A2;B2M
Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	LYN;DAB2IP;TNFAIP3
Nuclear mRNA Surveillance (GO:0071028)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	EXOSC4;XRN1;EXOSC9
Oligosaccharide Catabolic Process (GO:0009313)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	NEU3;NEU1;PGD
Peptidyl-Lysine Acetylation (GO:0018394)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	ESCO1;EP300;KAT7
Pinocytosis (GO:0006907)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	PYCARD;MAPKAPK3;DOCK2
Positive Regulation Of RIG-I Signaling Pathway (GO:1900246)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	USP15;DDX60;PUM2
Positive Regulation Of RNA Biosynthetic Process (GO:1902680)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	ZMIZ1;IL1B;GINS4
Positive Regulation Of T Cell Apoptotic Process (GO:0070234)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	CD274;PRELID1;CCL5
Positive Regulation Of Keratinocyte Migration (GO:0051549)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	IQSEC1;MMP9;MAP4K4
Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	STAT1;SOX9;TGFBR2
Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	ZFP36;FMR1;PUM2
Positive Regulation Of Mitochondrial Membrane Permeability (GO:0035794)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	GSK3A;PPIF;CHCHD10
Positive Regulation Of Myoblast Fusion (GO:1901741)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	EHD1;FLOT1;MAPK14
Positive Regulation Of Platelet Activation (GO:0010572)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	GP1BB;PLEK;JAK2
Regulation Of PERK-mediated Unfolded Protein Response (GO:1903897)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	PPP1R15A;PTPN1;HSPA5
Regulation Of Actin Filament-Based Movement (GO:1903115)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	PDPN;STC1;SRI
Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	MEF2C;TGFB1;SOX6
Regulation Of Dendritic Cell Apoptotic Process (GO:2000668)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	LYN;CXCL12;RAPGEF2
Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001910)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	RIPK3;PIK3R6;ICAM1
Regulation Of Memory T Cell Differentiation (GO:0043380)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	IL23A;HLA-DRA;HLA-DRB1
Regulation Of Protein Localization To Chromatin (GO:1905634)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	PIAS4;VCP;SPI1
Type II Interferon-Mediated Signaling Pathway (GO:0060333)	3/9	0.10329554768960322	0.31391722104610514	0	0	3.3107129241326727	7.515851377671032	STAT1;IFNGR2;JAK2
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	50/319	0.1034786669344983	0.31391722104610514	0	0	1.2342267196194787	2.799707306728356	GSK3A;UBXN2B;ZFAND2A;ARRB1;HERPUD1;CDC20;CDC26;PSMD3;TRIM25;SEC61B;UBXN4;PJA2;PSMA6;CDC34;PSMA4;PSMA2;TBL1XR1;PELI1;SPOPL;ANAPC5;RBCK1;CLOCK;PSMD12;VCP;RHOBTB3;AGAP3;UBR1;RNF5;HECTD1;PSMB2;PCBP2;ZSWIM8;TBL1X;RNF175;RFFL;KLHDC10;AKIRIN2;KLHDC3;HSPA5;CSNK1A1;UBE2C;FEM1B;FBXO38;WWP1;WWP2;FBXL15;NSFL1C;UBE2W;APPBP2;FBXL5
RNA Stabilization (GO:0043489)	8/37	0.1036346084505297	0.31391722104610514	0	0	1.8276652353731462	4.143104981714886	EIF4ENIF1;LARP1;FUS;DKC1;IREB2;CIRBP;YBX1;PABPC1
Melanosome Organization (GO:0032438)	8/37	0.1036346084505297	0.31391722104610514	0	0	1.8276652353731462	4.143104981714886	BLOC1S4;RAB32;BACE2;AP1G1;AP3D1;DTNBP1;AP3B1;APOE
Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)	8/37	0.1036346084505297	0.31391722104610514	0	0	1.8276652353731462	4.143104981714886	MEF2C;TPM1;TNFAIP3;APOE;SOD2;TRIB1;AIF1;PPARGC1A
Positive Regulation Of Exocytosis (GO:0045921)	8/37	0.1036346084505297	0.31391722104610514	0	0	1.8276652353731462	4.143104981714886	CADPS2;RAB2B;RAB15;RAB3D;SDC1;STXBP5;RAB27B;RAB5A
Regulation Of Ossification (GO:0030278)	8/37	0.1036346084505297	0.31391722104610514	0	0	1.8276652353731462	4.143104981714886	CCDC134;ECM1;MEF2C;CHSY1;TWIST1;SGMS2;SOX9;SMAD6
Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	8/37	0.1036346084505297	0.31391722104610514	0	0	1.8276652353731462	4.143104981714886	P2RY6;JUN;MEF2C;NR4A3;TPM1;IGF1;SOD2;MMP9
Ventricular Septum Development (GO:0003281)	8/37	0.1036346084505297	0.31391722104610514	0	0	1.8276652353731462	4.143104981714886	SMAD4;HECTD1;SALL1;PDE2A;ZFPM2;SOX4;SMAD7;TGFBR2
