Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Activation Of GABAB Receptors R-HSA-991365	8/42	0.057343538494415286	0.17814368816301038	0	0	2.090609795181074	5.97641599773484	GNG10;GNG2;ADCY9;UBD;GNAI3;GNB4;GNB5;GNG11
Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168	8/42	0.057343538494415286	0.17814368816301038	0	0	2.090609795181074	5.97641599773484	HELZ2;NCOA1;IDI1;SREBF1;LMBR1;ELOVL6;DHCR7;PPARA
NS1 Mediated Effects On Host Pathways R-HSA-168276	8/42	0.057343538494415286	0.17814368816301038	0	0	2.090609795181074	5.97641599773484	NUP214;RANBP2;POM121;NUP188;KPNA4;NUP98;AAAS;KPNA2
RND3 GTPase Cycle R-HSA-9696264	8/42	0.057343538494415286	0.17814368816301038	0	0	2.090609795181074	5.97641599773484	VANGL1;CCDC88A;PIK3R2;PIK3R1;CKB;ARHGAP5;RBMX;ARHGAP35
Signaling By SCF-KIT R-HSA-1433557	8/42	0.057343538494415286	0.17814368816301038	0	0	2.090609795181074	5.97641599773484	NRAS;STAT1;LCK;PIK3R2;PTPN6;PIK3R1;JAK2;SOS1
Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231	8/42	0.057343538494415286	0.17814368816301038	0	0	2.090609795181074	5.97641599773484	NUP214;RANBP2;POM121;NUP188;NCBP1;CPSF2;NUP98;AAAS
Autophagy R-HSA-9612973	19/128	0.057811276128901315	0.17814368816301038	0	0	1.5507511239445886	4.4205268545330565	ATG3;HSPA8;GABARAPL1;VCP;HSP90AA1;MTMR3;HSP90AB1;TSC2;EEF1A1;IFT88;MAP1LC3A;ARL13B;CHMP4C;MLST8;TOMM7;PIK3C3;USP30;RPS27A;SQSTM1
Elevation Of Cytosolic Ca2+ Levels R-HSA-139853	4/15	0.05782674595681076	0.17814368816301038	0	0	3.2286882667505505	9.202742686005712	P2RX7;STIM1;P2RX1;ITPR2
GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194	4/15	0.05782674595681076	0.17814368816301038	0	0	3.2286882667505505	9.202742686005712	APBB1IP;VWF;ITGA2B;SOS1
Negative Regulation Of FLT3 R-HSA-9706369	4/15	0.05782674595681076	0.17814368816301038	0	0	3.2286882667505505	9.202742686005712	SOCS2;CSK;SLA2;RPS27A
Processive Synthesis On Lagging Strand R-HSA-69183	4/15	0.05782674595681076	0.17814368816301038	0	0	3.2286882667505505	9.202742686005712	POLA2;PCNA;POLR1A;POLR1B
Prolactin Receptor Signaling R-HSA-1170546	4/15	0.05782674595681076	0.17814368816301038	0	0	3.2286882667505505	9.202742686005712	GH2;CSH1;CUL1;JAK2
Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975	4/15	0.05782674595681076	0.17814368816301038	0	0	3.2286882667505505	9.202742686005712	ZBP1;TBK1;TREX1;RPS27A
Signaling By ERBB2 ECD Mutants R-HSA-9665348	4/15	0.05782674595681076	0.17814368816301038	0	0	3.2286882667505505	9.202742686005712	HSP90AA1;NRAS;PIK3R1;SOS1
Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123	4/15	0.05782674595681076	0.17814368816301038	0	0	3.2286882667505505	9.202742686005712	CBR1;HPGDS;PTGES3;TBXAS1
TRAF3-dependent IRF Activation Pathway R-HSA-918233	4/15	0.05782674595681076	0.17814368816301038	0	0	3.2286882667505505	9.202742686005712	RNF135;SIKE1;TBK1;IRF7
Vesicle-mediated Transport R-HSA-5653656	77/637	0.05819508812474428	0.17814368816301038	0	0	1.2278397435897437	3.4919201483151943	SH3KBP1;CTSZ;CLTB;GOLIM4;UBE2Z;AREG;AP2A2;BICD2;AP4M1;YWHAQ;PPP6R1;FTH1;AP1S2;TBC1D10C;TPD52;HSP90AA1;TSC2;HBA1;COPZ1;RAB32;RAB30;TRAPPC6A;RABEP1;TBC1D4;BIN1;EXOC4;CHMP4C;EXOC6;RIN3;DNASE2;VAMP2;RHOQ;FTL;SEC22C;RAB1A;DCTN5;RALA;RAB5C;TGFA;PLA2G6;GNS;HSP90B1;BLOC1S4;GGA2;RAB21;ARFRP1;CYTH4;KIF3A;LMAN2;MYO6;MAN1C1;PACSIN3;CD59;APOE;RPS27A;LDLR;AP1M2;HSPA8;TRAPPC1;SEC24A;SYT1;HPS1;DENND4C;DTNBP1;RAB27B;SNF8;AP2B1;IGF2R;COPS6;DAB2;CNIH1;NECAP1;RAB14;COL7A1;ALB;SAA2;MON1B
NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333	7/35	0.058409604488941724	0.17814368816301038	0	0	2.2209158415841586	6.30801161368202	NUP214;RANBP2;POM121;XPO1;NUP188;NUP98;AAAS
Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	7/35	0.058409604488941724	0.17814368816301038	0	0	2.2209158415841586	6.30801161368202	RNF135;CYLD;TBK1;RNF125;TNFAIP3;UBE2L6;RPS27A
RHOBTB GTPase Cycle R-HSA-9706574	7/35	0.058409604488941724	0.17814368816301038	0	0	2.2209158415841586	6.30801161368202	HSP90AA1;HSP90AB1;TRA2B;MYO6;PHIP;CCT7;RBMX
Regulation Of TNFR1 Signaling R-HSA-5357905	7/35	0.058409604488941724	0.17814368816301038	0	0	2.2209158415841586	6.30801161368202	CYLD;TRADD;TNFAIP3;RBCK1;RPS27A;TNF;BIRC3
Transport Of SLBP Independent Mature mRNA R-HSA-159227	7/35	0.058409604488941724	0.17814368816301038	0	0	2.2209158415841586	6.30801161368202	NUP214;RANBP2;POM121;NUP188;NCBP1;NUP98;AAAS
Vpr-mediated Nuclear Import Of PICs R-HSA-180910	7/35	0.058409604488941724	0.17814368816301038	0	0	2.2209158415841586	6.30801161368202	NUP214;RANBP2;POM121;NUP188;PSIP1;NUP98;AAAS
NRAGE Signals Death Thru JNK R-HSA-193648	10/57	0.058726875927204596	0.17876821043741017	0	0	1.8909482167533413	5.360569310505609	AKAP13;PREX1;ABR;ARHGEF9;BAD;ARHGEF3;AATF;SOS1;SOS2;ARHGEF5
Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200	17/112	0.05890712733300439	0.17888038933169184	0	0	1.5916522649908353	4.5072300421335685	NDUFB9;NDUFA8;NDUFB8;NDUFB10;NDUFB6;NDUFA5;COX4I1;NDUFA2;NDUFC1;ETFB;UQCR10;COX5B;NDUFS8;SCO1;NDUFAF2;CYCS;TMEM126B
Opioid Signaling R-HSA-111885	14/88	0.05898887602882727	0.17888038933169184	0	0	1.6822142559847477	4.761349987456901	CAMK2D;GNAI3;ITPR2;GNG11;PPP1CA;GNA15;GNG10;ADCY9;GNG2;GNB4;PDE4A;GNB5;KPNA2;PLCB2
Protein Folding R-HSA-391251	15/96	0.05923941645302534	0.17929796713115673	0	0	1.6467859509609013	4.6540939883143775	TUBB;ARL2;TBCA;GNG11;GNA15;GNG10;TUBA1A;GNG2;TUBB3;GNB4;FBXO6;GNB5;CCT7;PFDN5;TUBA8
Cargo Trafficking To Periciliary Membrane R-HSA-5620920	9/50	0.06177242473646377	0.18625499602702264	0	0	1.9505910222630471	5.4310271029867625	BBS2;MKKS;ARL13B;ARL3;EXOC4;EXOC6;BBIP1;BBS4;LZTFL1
Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185	9/50	0.06177242473646377	0.18625499602702264	0	0	1.9505910222630471	5.4310271029867625	CHST11;CHPF2;CHST12;HEXB;GPC3;XYLT1;SDC1;B3GALT6;CHST14
RHOC GTPase Cycle R-HSA-9013106	12/73	0.06247888508121471	0.18802831135236775	0	0	1.748720660619127	4.849074067313513	VANGL1;AKAP13;PREX1;ABR;ACBD5;ABCD3;PIK3R1;ARHGAP5;RHOC;ARHGAP35;ARHGEF5;TJP2
PI3K/AKT Signaling In Cancer R-HSA-2219528	16/105	0.06355238028337354	0.19089741449958517	0	0	1.5987573961190977	4.406000842183994	PRR5;GSK3B;GSK3A;CDKN1B;BAD;TSC2;TGFA;PIK3R2;PIK3R1;AREG;NR4A1;FGF9;LCK;MLST8;RAC2;SOS1
Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200	8/43	0.06446390718418814	0.1929061177319679	0	0	2.0307648765301067	5.567646097973946	NCBP1;CCNH;POLR2E;TCEA1;NELFB;POLR2G;POLR2J;POLR2L
Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234	8/43	0.06446390718418814	0.1929061177319679	0	0	2.0307648765301067	5.567646097973946	NUP214;RANBP2;POM121;NUP188;NCBP1;CPSF2;NUP98;AAAS
Formation Of RNA Pol II Elongation Complex R-HSA-112382	10/58	0.06480327922239826	0.19355716294058428	0	0	1.8514501735250373	5.066306535985319	NCBP1;CCNH;CTR9;POLR2E;TCEA1;NELFB;POLR2G;MLLT3;POLR2J;POLR2L
E2F Mediated Regulation Of DNA Replication R-HSA-113510	5/22	0.06503422991867405	0.19388253534854233	0	0	2.6118577994996217	7.137793474239857	ORC4;CCNB1;POLA2;TFDP1;ORC3
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	19/130	0.06562583173311395	0.19527986259160687	0	0	1.5226391730375795	4.147343086131352	CHID1;TOR4A;ECM1;TGFB1;APOOL;HSPA5;VWF;ITGA2B;PLEK;ENDOD1;IGF2;RAB27B;CTSW;VEGFA;CLEC3B;ALB;PFN1;SOS1;PPIA
NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569	7/36	0.0664378581501395	0.19659172551316884	0	0	2.1442130419938548	5.814008430506536	RXRB;ABCA1;NCOA1;APOC2;APOC1;NR1H3;APOE
Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854	7/36	0.0664378581501395	0.19659172551316884	0	0	2.1442130419938548	5.814008430506536	NUP214;RANBP2;POM121;CCNB1;NUP188;NUP98;AAAS
Transport Of SLBP Dependant Mature mRNA R-HSA-159230	7/36	0.0664378581501395	0.19659172551316884	0	0	2.1442130419938548	5.814008430506536	NUP214;RANBP2;POM121;NUP188;NCBP1;NUP98;AAAS
Activation Of G Protein Gated Potassium Channels R-HSA-1296041	6/29	0.06704234191351739	0.1969136438088339	0	0	2.3169760987888046	6.261467781548481	GNG10;GNG2;UBD;GNB4;GNB5;GNG11
Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326	6/29	0.06704234191351739	0.1969136438088339	0	0	2.3169760987888046	6.261467781548481	GNG10;GNG2;GNB4;GNB5;GNG11;PLCB2
Uptake And Actions Of Bacterial Toxins R-HSA-5339562	6/29	0.06704234191351739	0.1969136438088339	0	0	2.3169760987888046	6.261467781548481	MAP2K4;HSP90AA1;MAP2K1;HSP90AB1;SYT1;VAMP2
mRNA Capping R-HSA-72086	6/29	0.06704234191351739	0.1969136438088339	0	0	2.3169760987888046	6.261467781548481	NCBP1;CCNH;POLR2E;POLR2G;POLR2J;POLR2L
Macroautophagy R-HSA-1632852	17/114	0.06744590508452257	0.19773347450056525	0	0	1.5586603067138534	4.202817488972864	ATG3;HSPA8;GABARAPL1;VCP;HSP90AA1;MTMR3;TSC2;IFT88;MAP1LC3A;ARL13B;CHMP4C;MLST8;TOMM7;PIK3C3;USP30;RPS27A;SQSTM1
PTEN Regulation R-HSA-6807070	20/139	0.06853601525428622	0.20028550384887178	0	0	1.4951032729982876	4.007468685633259	EGR1;CBX6;JUN;TNKS;PSMB10;PSMB8;PSMB9;PSMA6;PSMA4;PSMB2;PSMA2;PSMB3;PSMD3;PSME1;MLST8;PSME2;TRIM27;PSMF1;MAF1;RPS27A
Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148	9/51	0.06856847960590702	0.20028550384887178	0	0	1.9040421917032422	5.10268518834513	RALA;YWHAQ;TBC1D4;RAB14;KIF3A;EXOC4;EXOC6;RHOQ;VAMP2
NRIF Signals Cell Death From Nucleus R-HSA-205043	4/16	0.07113487196567127	0.20604837619162	0	0	2.9594661393969353	7.822394603938953	PSENEN;APH1A;RPS27A;SQSTM1
VLDLR Internalisation And Degradation R-HSA-8866427	4/16	0.07113487196567127	0.20604837619162	0	0	2.9594661393969353	7.822394603938953	NR1H3;AP2B1;RPS27A;AP2A2
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	8/44	0.07210837580760578	0.20604837619162	0	0	1.9742446755819714	5.191444327629546	XPO1;SMAD3;TGFB1;LTBP3;RPS27A;PPP1CA;SMAD7;UBE2M
TNF Signaling R-HSA-75893	8/44	0.07210837580760578	0.20604837619162	0	0	1.9742446755819714	5.191444327629546	SMPD3;CYLD;TRADD;TNFAIP3;RBCK1;RPS27A;TNF;BIRC3
Acetylcholine Regulates Insulin Secretion R-HSA-399997	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	GNA15;MARCKS;PLCB2
Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	HSP90AA1;NRAS;SOS1
Gap Junction Degradation R-HSA-190873	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	DAB2;MYO6;CLTB
HDL Remodeling R-HSA-8964058	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	APOC2;ALB;APOE
Integration Of Provirus R-HSA-162592	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	LIG4;PSIP1;PPIA
MAPK3 (ERK1) Activation R-HSA-110056	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	IL6;MAP2K1;JAK2
MASTL Facilitates Mitotic Progression R-HSA-2465910	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	CCNB1;ENSA;ARPP19
Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	AP1S2;HLA-A;AP1M2
Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	IMPDH2;GART;PFAS
RUNX1 And FOXP3 Control Development Of Regulatory T Lymphocytes (Tregs) R-HSA-8877330	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	IFNG;TNFRSF18;NFATC2
Signaling By FGFR4 In Disease R-HSA-5655291	3/10	0.07248649609258376	0.20604837619162	0	0	3.804206662902315	9.98358875879725	NRAS;PIK3R1;SOS1
Phase II - Conjugation Of Compounds R-HSA-156580	16/107	0.07291415417241832	0.206893912464237	0	0	1.5634450084972213	4.093837760121929	SLC35B2;GSTK1;MTRR;AHCY;SLC35D1;GSTP1;MGST1;AKR1A1;ABHD14B;GSTT1;COMT;SULT2B1;TPST2;GGCT;HPGDS;ESD
SUMOylation R-HSA-2990846	24/174	0.0738802949036988	0.20926165526199178	0	0	1.4237044433349975	3.7091901874910502	NUP214;PIAS4;NCOA1;RANBP2;DAXX;POM121;TFAP2C;NPM1;UBE2I;PCNA;NUP188;NR1H3;XPC;AAAS;RANGAP1;AREG;NR4A2;POLR1A;SUMO2;RARA;TRIM27;NUP98;SAE1;PPARA
Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122	7/37	0.07509698575991525	0.21232937788702014	0	0	2.072623762376238	5.365970809580093	GNA15;GNG10;GNG2;GNB4;GNB5;CCT7;GNG11
Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201	9/52	0.07581354099944913	0.21397462992562108	0	0	1.8596584230299398	4.796948661307349	NCOA1;HELZ2;ESRRA;MEF2C;CYCS;SSBP1;PPRC1;PPARA;SIRT3
BBSome-mediated Cargo-Targeting To Cilium R-HSA-5620922	5/23	0.07645289876529049	0.21463543487287381	0	0	2.4666172106824926	6.34187123914751	BBS2;MKKS;BBIP1;LZTFL1;BBS4
CD28 Dependent PI3K/Akt Signaling R-HSA-389357	5/23	0.07645289876529049	0.21463543487287381	0	0	2.4666172106824926	6.34187123914751	PRR5;LCK;MLST8;PIK3R2;PIK3R1
Nucleotide Salvage R-HSA-8956321	5/23	0.07645289876529049	0.21463543487287381	0	0	2.4666172106824926	6.34187123914751	CDA;ADK;PPY;DCK;APRT
Activation Of BH3-only Proteins R-HSA-114452	6/30	0.07693535090778769	0.21485109418712592	0	0	2.2203117268678874	5.694632888517177	TFDP1;YWHAQ;BAD;BCL2;PMAIP1;BMF
RNA Polymerase I Transcription Termination R-HSA-73863	6/30	0.07693535090778769	0.21485109418712592	0	0	2.2203117268678874	5.694632888517177	CCNH;POLR1A;POLR1B;POLR2E;TTF1;POLR2L
Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	6/30	0.07693535090778769	0.21485109418712592	0	0	2.2203117268678874	5.694632888517177	RFC3;PCNA;POLR1A;POLR1B;RPS27A;SLC19A1
Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152	8/45	0.08027936548539491	0.2234043988726664	0	0	1.9207796206310321	4.844672297414155	NCBP1;CCNH;POLR2E;TCEA1;NELFB;POLR2G;POLR2J;POLR2L
TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	8/45	0.08027936548539491	0.2234043988726664	0	0	1.9207796206310321	4.844672297414155	TIFA;SAA2;HMGB1;RPS27A;ALPK1;USP18;NFKB1;NFKBIB
Activation Of NOXA And Translocation To Mitochondria R-HSA-111448	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	TFDP1;PMAIP1
Attachment And Entry R-HSA-9678110	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	VCP;CTSL
Beta Oxidation Of butanoyl-CoA To acetyl-CoA R-HSA-77352	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	HADH;ACADS
Beta Oxidation Of lauroyl-CoA To decanoyl-CoA-CoA R-HSA-77310	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	HADHA;HADH
Beta Oxidation Of octanoyl-CoA To hexanoyl-CoA R-HSA-77348	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	HADHA;HADH
Biosynthesis Of E-series 18(S)-resolvins R-HSA-9018896	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	GPX4;LTA4H
Chylomicron Clearance R-HSA-8964026	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	APOE;LDLR
Defective LFNG Causes SCDO3 R-HSA-5083630	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	LFNG;NOTCH3
Diseases Of Base Excision Repair R-HSA-9605308	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	OGG1;MUTYH
Estrogen-stimulated Signaling Thru PRKCZ R-HSA-9634635	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	NRAS;PRKCZ
IRF3 Mediated Activation Of Type 1 IFN R-HSA-1606341	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	ZBP1;TBK1
Maturation Of Spike Protein R-HSA-9683686	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	PRKCSH;CANX
NR1H2 And NR1H3 Regulate Gene Expression Linked To Gluconeogenesis R-HSA-9632974	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	RXRB;NR1H3
NR1H2 And NR1H3 Regulate Gene Expression Linked To Triglyceride Lipolysis In Adipose R-HSA-9031528	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	RXRB;NR1H3
NR1H2 And NR1H3 Regulate Gene Expression To Limit Cholesterol Uptake R-HSA-9031525	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	RXRB;NR1H3
RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	SMAD3;RUNX3
TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation R-HSA-8869496	2/5	0.0834149044303835	0.22541884887734592	0	0	5.916049382716049	14.695042340318674	NPM1;HSPD1
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	23/168	0.0840348569750877	0.22670863791751164	0	0	1.4111225824213642	3.4946783809969855	NUP214;PIAS4;NCOA1;RANBP2;DAXX;POM121;TFAP2C;NPM1;UBE2I;PCNA;NUP188;NR1H3;XPC;AAAS;RANGAP1;AREG;NR4A2;POLR1A;SUMO2;RARA;TRIM27;NUP98;PPARA
Selective Autophagy R-HSA-9663891	10/61	0.08537649833465366	0.22967208864403255	0	0	1.7422497010703142	4.287126679850843	HSPA8;HSP90AA1;IFT88;VCP;MAP1LC3A;ARL13B;TOMM7;USP30;RPS27A;SQSTM1
Beta-catenin Phosphorylation Cascade R-HSA-196299	4/17	0.08585602306768743	0.22967208864403255	0	0	2.7316628008669532	6.706460368476427	GSK3B;FRAT1;FRAT2;PPP2R5B
GAB1 Signalosome R-HSA-180292	4/17	0.08585602306768743	0.22967208864403255	0	0	2.7316628008669532	6.706460368476427	TGFA;CSK;PIK3R1;AREG
Removal Of Flap Intermediate From C-strand R-HSA-174437	4/17	0.08585602306768743	0.22967208864403255	0	0	2.7316628008669532	6.706460368476427	PCNA;POLR1A;POLR1B;TINF2
TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594	4/17	0.08585602306768743	0.22967208864403255	0	0	2.7316628008669532	6.706460368476427	TNFRSF12A;TNFSF12;LTA;BIRC3
Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	11/69	0.08626912075746895	0.23000273973761437	0	0	1.6853533798576903	4.129593675577032	HSP90AA1;TUBA1A;HAUS7;TUBB;NDE1;CEP250;HAUS3;HAUS2;CLASP1;HAUS1;CEP78
RHOB GTPase Cycle R-HSA-9013026	11/69	0.08626912075746895	0.23000273973761437	0	0	1.6853533798576903	4.129593675577032	VANGL1;AKAP13;PREX1;ABR;ARHGEF3;PIK3R2;PIK3R1;ARHGAP5;ARHGAP35;ARHGEF5;TJP2
Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238	6/31	0.08760553586202684	0.23317453347531095	0	0	2.131380504700643	5.189722024206384	POLR2E;TCEA1;NELFB;POLR2G;POLR2J;POLR2L
Extracellular Matrix Organization R-HSA-1474244	37/291	0.08816613040361476	0.23407897547117804	0	0	1.2970422981046967	3.1499092434951805	DDR1;COL18A1;ITGA2B;ITGB2;ICAM2;HTRA1;ICAM3;FBLN1;LTBP3;ITGAE;CAPN15;CTSS;LMNB2;LOXL2;CAPNS1;CTSL;BSG;ITGAX;CTSG;ITGB7;NCAM1;CTSD;COLGALT1;ELANE;TGFB1;MMP7;ITGA4;MMP11;MMP14;BMP1;CAPN12;P4HA2;COL7A1;SDC1;ADAM9;CD47;CD44
APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048	5/24	0.08887642752688389	0.23407897547117804	0	0	2.3366651048987452	5.6559173480250635	CDC20;CCNB1;ANAPC15;UBE2S;RPS27A
Aggrephagy R-HSA-9646399	5/24	0.08887642752688389	0.23407897547117804	0	0	2.3366651048987452	5.6559173480250635	HSP90AA1;VCP;IFT88;ARL13B;RPS27A
MicroRNA (miRNA) Biogenesis R-HSA-203927	5/24	0.08887642752688389	0.23407897547117804	0	0	2.3366651048987452	5.6559173480250635	PRKRA;POLR2E;POLR2G;POLR2J;POLR2L
Sema4D In Semaphorin Signaling R-HSA-400685	5/24	0.08887642752688389	0.23407897547117804	0	0	2.3366651048987452	5.6559173480250635	MYL6;SEMA4D;RHOC;MYL9;ARHGAP35
Signaling By Erythropoietin R-HSA-9006335	5/24	0.08887642752688389	0.23407897547117804	0	0	2.3366651048987452	5.6559173480250635	NRAS;PIK3R1;JAK2;SOS1;PIK3R5
NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	8/46	0.08897652686254974	0.23407897547117804	0	0	1.8701285159406689	4.524556554219386	RXRB;ABCA1;NCOA1;SREBF1;APOC2;APOC1;NR1H3;APOE
Signaling By VEGF R-HSA-194138	15/102	0.09011499711874289	0.23668219904410326	0	0	1.5327003496263796	3.688701924987873	PRR5;HSP90AA1;NCF1;NCF4;ITPR2;BRK1;HSPB1;PIK3R2;PIK3R1;PRKCZ;MAPK13;VEGFA;NRAS;MAPKAPK3;MLST8
Membrane Trafficking R-HSA-199991	71/599	0.09118823646976584	0.23910578836709226	0	0	1.1992964538018218	2.8721103784550994	SH3KBP1;CTSZ;CLTB;GOLIM4;UBE2Z;AREG;AP2A2;BICD2;AP4M1;YWHAQ;PPP6R1;FTH1;AP1S2;TBC1D10C;TPD52;TSC2;COPZ1;RAB32;RAB30;TRAPPC6A;RABEP1;TBC1D4;BIN1;EXOC4;CHMP4C;EXOC6;RIN3;DNASE2;VAMP2;RHOQ;FTL;SEC22C;RAB1A;DCTN5;RALA;RAB5C;TGFA;PLA2G6;GNS;BLOC1S4;GGA2;RAB21;ARFRP1;CYTH4;KIF3A;LMAN2;MYO6;MAN1C1;PACSIN3;CD59;RPS27A;LDLR;AP1M2;HSPA8;TRAPPC1;SEC24A;SYT1;HPS1;DENND4C;DTNBP1;RAB27B;SNF8;AP2B1;IGF2R;COPS6;DAB2;CNIH1;NECAP1;RAB14;COL7A1;MON1B
Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460	3/11	0.09240616305535375	0.23914233403087476	0	0	3.3284955533596836	7.927017205057041	TIFA;ALPK1;RPS27A
Interleukin-6 Signaling R-HSA-1059683	3/11	0.09240616305535375	0.23914233403087476	0	0	3.3284955533596836	7.927017205057041	IL6;STAT1;JAK2
Pexophagy R-HSA-9664873	3/11	0.09240616305535375	0.23914233403087476	0	0	3.3284955533596836	7.927017205057041	USP30;RPS27A;SQSTM1
Reduction Of Cytosolic Ca++ Levels R-HSA-418359	3/11	0.09240616305535375	0.23914233403087476	0	0	3.3284955533596836	7.927017205057041	ATP2A3;SRI;SLC8A1
Regulated Proteolysis Of p75NTR R-HSA-193692	3/11	0.09240616305535375	0.23914233403087476	0	0	3.3284955533596836	7.927017205057041	APH1A;PSENEN;NFKB1
Regulation Of BACH1 Activity R-HSA-9708530	3/11	0.09240616305535375	0.23914233403087476	0	0	3.3284955533596836	7.927017205057041	CUL1;FBXL17;RPS27A
SUMOylation Of Immune Response Proteins R-HSA-4755510	3/11	0.09240616305535375	0.23914233403087476	0	0	3.3284955533596836	7.927017205057041	PIAS4;UBE2I;SUMO2
WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745	3/11	0.09240616305535375	0.23914233403087476	0	0	3.3284955533596836	7.927017205057041	CLTB;AP2B1;AP2A2
RAB Geranylgeranylation R-HSA-8873719	10/62	0.09302216765003951	0.24034508031855736	0	0	1.7086495556996302	4.057901649873677	RAB32;RAB21;PTP4A2;RAB1A;RAB30;RAB5C;RAB20;RAB14;RAB37;RAB27B
Glycosaminoglycan Metabolism R-HSA-1630316	17/120	0.09791212027953464	0.2524832738114763	0	0	1.4673718784717191	3.4097099272514386	SLC35B2;CHPF2;GLCE;HEXB;XYLT1;B3GALT6;HMMR;GNS;EXT1;CHST11;CHST12;ST3GAL4;GPC3;SDC1;CHST14;HPSE;CD44
