Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843)	3/19	0.30181318073951213	0.6337197397548452	0	0	1.6635066699604744	1.9927929243137275	SEMA6B;SEMA4D;SEMA6D
Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)	3/19	0.30181318073951213	0.6337197397548452	0	0	1.6635066699604744	1.9927929243137275	PTPN22;CTSG;PPARA
Neuron Apoptotic Process (GO:0051402)	3/19	0.30181318073951213	0.6337197397548452	0	0	1.6635066699604744	1.9927929243137275	BCL2;LIG4;TNFRSF21
Phosphate Ion Transport (GO:0006817)	3/19	0.30181318073951213	0.6337197397548452	0	0	1.6635066699604744	1.9927929243137275	SLC25A3;SLC20A2;SLC37A4
rRNA Catabolic Process (GO:0016075)	3/19	0.30181318073951213	0.6337197397548452	0	0	1.6635066699604744	1.9927929243137275	SLFN13;EXOSC4;EXOSC9
Regulation Of Centriole Replication (GO:0046599)	3/19	0.30181318073951213	0.6337197397548452	0	0	1.6635066699604744	1.9927929243137275	NPM1;SPICE1;TRIM37
Response To Fatty Acid (GO:0070542)	3/19	0.30181318073951213	0.6337197397548452	0	0	1.6635066699604744	1.9927929243137275	PDK4;FFAR2;LCP1
tRNA Metabolic Process (GO:0006399)	3/19	0.30181318073951213	0.6337197397548452	0	0	1.6635066699604744	1.9927929243137275	SLFN13;SSB;RPP30
Telomere Maintenance Via Telomerase (GO:0007004)	3/19	0.30181318073951213	0.6337197397548452	0	0	1.6635066699604744	1.9927929243137275	HSP90AA1;HSP90AB1;PTGES3
Regulation Of Stem Cell Differentiation (GO:2000736)	6/45	0.3030469805877496	0.6337197397548452	0	0	1.3652038214136186	1.6298723832226214	NUDT21;TACSTD2;OSM;OCIAD1;NELFB;ZFP36L2
Regulation Of Telomerase Activity (GO:0051972)	6/45	0.3030469805877496	0.6337197397548452	0	0	1.3652038214136186	1.6298723832226214	PKIB;HSP90AA1;HSP90AB1;TNKS;PTGES3;PRKCQ
Activation Of Protein Kinase Activity (GO:0032147)	10/81	0.30378929593027554	0.6337197397548452	0	0	1.2500785576124072	1.4893697494044722	OSBPL8;CCDC88A;ANGPT1;NTRK3;EMP2;TXN;JAK2;PHB2;PPIA;VEGFA
Histone Modification (GO:0016570)	10/81	0.30378929593027554	0.6337197397548452	0	0	1.2500785576124072	1.4893697494044722	MBTD1;MEAF6;USP3;TAF10;ACTL6A;MIER1;MSL3;EPC2;JADE2;CPA4
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	9/72	0.3048444959985162	0.6337197397548452	0	0	1.267874840719241	1.5061763312365712	EID2;JUN;SMAD3;TGFB1;GDF15;FOXH1;TGFBRAP1;ADAM9;SMAD7
Negative Regulation Of Protein Catabolic Process (GO:0042177)	7/54	0.30487542742191814	0.6337197397548452	0	0	1.3216979144722982	1.5699815381821813	CST3;MAD2L2;RGP1;HSP90AB1;AGAP2;PSMF1;MAD2L1
Protein K63-linked Ubiquitination (GO:0070534)	7/54	0.30487542742191814	0.6337197397548452	0	0	1.3216979144722982	1.5699815381821813	RNF135;UBE2S;UBE2G1;TRIM27;PRPF19;RNF4;RNF5
Phosphatidylinositol Metabolic Process (GO:0046488)	8/63	0.3053058950945332	0.6337197397548452	0	0	1.2908640641181504	1.5315341417687203	INPP4A;MTMR3;PITPNM1;INPP5D;MBOAT7;PLEK;PLCB2;PI4K2A
Golgi To Lysosome Transport (GO:0090160)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	AP4M1;EHD3
P-body Assembly (GO:0033962)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	LSM4;LSM3
Brain Morphogenesis (GO:0048854)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	MKKS;BBS4
Carbon Dioxide Transport (GO:0015670)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	HBB;HBA1
Cellular Response To UV-B (GO:0071493)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	MME;CRIP1
Cellular Response To Nitrogen Levels (GO:0043562)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	GABARAPL1;MAP1LC3A
Cellular Response To Nitrogen Starvation (GO:0006995)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	GABARAPL1;MAP1LC3A
Double-Strand Break Repair Via Break-Induced Replication (GO:0000727)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	MCMDC2;MCM2
Endoplasmic Reticulum Membrane Organization (GO:0090158)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	VCPIP1;REEP5
Exit From Mitosis (GO:0010458)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	UBE2S;CLASP1
Intrinsic Apoptotic Signaling Pathway In Response To Oxidative Stress (GO:0008631)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	MAP3K5;PDK1
Macrophage Chemotaxis (GO:0048246)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	CCL5;CCL3
Magnesium Ion Transport (GO:0015693)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	MMGT1;MAGT1
Mast Cell Mediated Immunity (GO:0002448)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	NR4A3;PIK3CD
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	HMGB1;RUNX3
Negative Regulation Of Amyloid Fibril Formation (GO:1905907)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	LDLR;PFDN5
Negative Regulation Of Cell Division (GO:0051782)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	CHMP4C;TXNIP
Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	GSK3A;IL1B
Negative Regulation Of Heart Contraction (GO:0045822)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	ZC3H12A;SRI
Negative Regulation Of Leukocyte Chemotaxis (GO:0002689)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	DUSP1;RIN3
Negative Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903427)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	PPARA;ABCD1
Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	CALM3;SRI
Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	CALM3;SRI
Phagosome-Lysosome Fusion (GO:0090385)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	RAB20;VIPAS39
Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	PIK3CD;PIK3C3
Polyamine Metabolic Process (GO:0006595)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	ODC1;SMS
Positive Regulation Of Coagulation (GO:0050820)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	ST3GAL4;HPSE
Positive Regulation Of Hemostasis (GO:1900048)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	ST3GAL4;HPSE
Positive Regulation Of Platelet Aggregation (GO:1901731)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	IL6;JAK2
Positive Regulation Of Protein Polyubiquitination (GO:1902916)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	DDX3X;PTPN22
Programmed Necrotic Cell Death (GO:0097300)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	CYLD;ITPK1
Purine Ribonucleoside Monophosphate Metabolic Process (GO:0009167)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	GART;PFAS
Pyrimidine Nucleobase Metabolic Process (GO:0006206)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	CDA;CTPS1
Regulation Of T Cell Apoptotic Process (GO:0070232)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	PRELID1;PRKCQ
Regulation Of Actin Filament Depolymerization (GO:0030834)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	SH3BP1;PLEK
Regulation Of Adipose Tissue Development (GO:1904177)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	NCOA1;LCP1
Regulation Of Cell Cycle Checkpoint (GO:1901976)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	RFWD3;RPA2
Regulation Of Cytoplasmic Transport (GO:1903649)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	MAP2K1;DNAJC13
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	NUPR1;TNF
Regulation Of Fatty Acid Metabolic Process (GO:0019217)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	PDK4;PPARA
Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	LCK;PPARA
Regulation Of Muscle System Process (GO:0090257)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	SRI;MYL9
Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070302)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	MAP2K1;GSTP1
Response To X-ray (GO:0010165)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	MSH2;LIG4
Retinoic Acid Receptor Signaling Pathway (GO:0048384)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	RXRB;RARA
sno(s)RNA 3'-End Processing (GO:0031126)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	FBL;EXOSC4
Telomere Maintenance In Response To DNA Damage (GO:0043247)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	MAD2L2;APEX1
Vitamin D Metabolic Process (GO:0042359)	2/11	0.30839688557558104	0.6337197397548452	0	0	1.971358024691358	2.319041976344538	PIAS4;LGMN
Protein Localization To Plasma Membrane (GO:0072659)	16/137	0.3127850080020615	0.6424380127164611	0	0	1.173841392999659	1.3642844813410357	LRPAP1;PLEKHF1;CD81;PTCH1;DENND4C;EMP2;TNF;PRAM1;SLC9A3R1;CCDC88A;EHD3;GORASP2;BSG;TNIK;RAPGEF6;CRB3
Apoptotic Cell Clearance (GO:0043277)	4/28	0.3142278534352389	0.6430100307905907	0	0	1.4787444389520514	1.7118491405424183	FCN1;RARA;NR1H3;HMGB1
Negative Regulation Of Cytoskeleton Organization (GO:0051494)	4/28	0.3142278534352389	0.6430100307905907	0	0	1.4787444389520514	1.7118491405424183	TWF2;MYADM;PFN1;CLASP1
Positive Regulation Of Fibroblast Proliferation (GO:0048146)	4/28	0.3142278534352389	0.6430100307905907	0	0	1.4787444389520514	1.7118491405424183	CD74;CDK6;CDK4;LIG4
Primary Neural Tube Formation (GO:0014020)	4/28	0.3142278534352389	0.6430100307905907	0	0	1.4787444389520514	1.7118491405424183	TGFB1;MTHFD1L;MTHFR;TSC2
Regulation Of Bone Resorption (GO:0045124)	4/28	0.3142278534352389	0.6430100307905907	0	0	1.4787444389520514	1.7118491405424183	P2RX7;IL6;INPP5D;TNFAIP3
Regulation Of Platelet Activation (GO:0010543)	4/28	0.3142278534352389	0.6430100307905907	0	0	1.4787444389520514	1.7118491405424183	GP1BB;PLEK;PRKCQ;JAK2
Regulation Of Protein Localization To Membrane (GO:1905475)	4/28	0.3142278534352389	0.6430100307905907	0	0	1.4787444389520514	1.7118491405424183	MMP14;GPC3;AKR1B1;SLC5A3
Vesicle Coating (GO:0006901)	4/28	0.3142278534352389	0.6430100307905907	0	0	1.4787444389520514	1.7118491405424183	TRAPPC6A;TRAPPC1;AP3D1;AP3S2
Protein Modification By Small Protein Conjugation (GO:0032446)	40/364	0.3174408210034232	0.6492840496264461	0	0	1.0965721635072414	1.2582769368961513	KLHL18;VCP;MYCBP2;CUL2;RNF38;FBXO25;CUL1;UBE2L6;RNF7;RNF135;HERC4;VCPIP1;NUB1;RNF113A;CAND1;UBD;SUMO2;TRIM27;RPS27A;RANBP2;PIAS4;ATG3;EGR2;TRIM62;UBE2I;RNF26;MIB2;FBXL17;FBXL15;RANGAP1;RNF41;RNF144A;COPS6;CDC34;RFWD3;TSPAN17;TRIM14;SAE1;RNF220;UBE2M
Regulation Of Rho Protein Signal Transduction (GO:0035023)	9/73	0.3193291505297744	0.652325202723702	0	0	1.2479946110009912	1.4246268928974415	P2RY8;AKAP13;RALBP1;GPR65;ARHGDIB;STMN1;ARHGEF3;APOE;ARHGAP35
Sterol Homeostasis (GO:0055092)	9/73	0.3193291505297744	0.652325202723702	0	0	1.2479946110009912	1.4246268928974415	GRAMD1B;APOC2;NR1H3;TMEM97;LCP1;APOE;CD24;ABCD1;LDLR
RNA Stabilization (GO:0043489)	5/37	0.31951827494207585	0.652325202723702	0	0	1.386390331355094	1.5817893051834957	RBM38;FUS;CIRBP;YBX1;PABPC1
Negative Regulation Of Endothelial Cell Migration (GO:0010596)	5/37	0.31951827494207585	0.652325202723702	0	0	1.386390331355094	1.5817893051834957	MEF2C;TGFB1;HMGB1;APOE;TNF
Regulation Of Secretion By Cell (GO:1903530)	8/64	0.32083567772124383	0.6547122513498638	0	0	1.2677421637302766	1.4412024993875878	RAB21;MEF2C;RALA;SYT1;APEX1;OTOF;VAMP2;TPCN2
Male Gonad Development (GO:0008584)	6/46	0.3214956017450681	0.6548490403456481	0	0	1.3309995051954477	1.510380192963344	ING2;TFAP2C;FGF9;MSH2;AKR1B1;GATA3
Negative Regulation Of Cellular Metabolic Process (GO:0031324)	6/46	0.3214956017450681	0.6548490403456481	0	0	1.3309995051954477	1.510380192963344	SREBF1;CDK6;TWIST1;YBX1;NUPR1;PPARA
Regulation Of mRNA Catabolic Process (GO:0061013)	6/46	0.3214956017450681	0.6548490403456481	0	0	1.3309995051954477	1.510380192963344	RBM8A;TTC5;APEX1;ZC3H12A;ZC3HAV1;ZFP36L2
Regulation Of Nervous System Development (GO:0051960)	6/46	0.3214956017450681	0.6548490403456481	0	0	1.3309995051954477	1.510380192963344	IL1B;LEF1;HMGB2;TNFRSF1B;ASCL2;TYMP
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	49/452	0.3298443154400041	0.6669684576138006	0	0	1.0800317136140223	1.1979004424771102	ATF2;BTG1;OGG1;AHR;JADE2;YBX1;RPL6;LYL1;ING2;HINT1;HMGN5;POFUT1;HMG20A;SOX4;DAXX;MEF2C;DAPK3;ACTL6A;RFX3;MSL3;EDF1;BAZ1A;RUNX3;SAP30;KAT6A;PRKCQ;PFDN5;ZNF398;KMT2D;CEBPA;CEBPB;MEAF6;TCF7;TGFBRAP1;BAZ2A;NFIL3;MIER1;ZNF703;ESRRA;SMAD3;FUS;TAF10;IGF2;NFATC2;NR1D2;FOXN3;MAFB;ZNF737;HNRNPD
DNA Unwinding Involved In DNA Replication (GO:0006268)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	GINS1;SSBP1;MCM2
Ameboidal-Type Cell Migration (GO:0001667)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	ITGA4;GPC3;ITGB7
Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	BCAP31;PTPRC;AZU1
Cellular Response To pH (GO:0071467)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	GPR68;HVCN1;GPLD1
Glutamate Metabolic Process (GO:0006536)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	ALDH5A1;FPGS;GLS
Leukotriene Metabolic Process (GO:0006691)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	ALOX5AP;DPEP2;LTA4H
Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	CDKN1C;CEBPA;CDKN1B
Negative Regulation Of Microtubule Depolymerization (GO:0007026)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	MID1IP1;CIB1;CLASP1
Negative Regulation Of Phosphoprotein Phosphatase Activity (GO:0032515)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	GSK3B;TNF;STYXL1
Negative Regulation Of Stem Cell Population Maintenance (GO:1902455)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	ING2;LOXL2;SAP30
Phosphatidylserine Metabolic Process (GO:0006658)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	OSBPL8;OSBPL5;ABHD16A
Positive Regulation Of Lipid Storage (GO:0010884)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	ZC3H12A;LCP1;NFKB1
Protein Deacylation (GO:0035601)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	ABHD17A;PPT1;SIRT3
Regulation Of Calcium Ion Import (GO:0090279)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	SPHK2;CCL3;TRIM27
Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	CAMK2D;CALM3;SLC8A1
Regulation Of Meiotic Cell Cycle (GO:0051445)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	CDC20;ANAPC15;DUSP1
Regulation Of Necroptotic Process (GO:0060544)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	CYLD;AIFM1;BIRC3
Regulation Of Protein Localization To Cell Periphery (GO:1904375)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	MMP14;AKR1B1;ACTB
Response To Ketone (GO:1901654)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	TGFB1;ABHD2;NR1H3
Stress-Activated Protein Kinase Signaling Cascade (GO:0031098)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	MAP3K13;MAPK13;MAP3K5
Striated Muscle Cell Differentiation (GO:0051146)	3/20	0.33076683807873186	0.6669684576138006	0	0	1.5655661474075797	1.7320509071191108	KDM6B;MEF2C;SDC1
Epigenetic Regulation Of Gene Expression (GO:0040029)	10/83	0.33114323100348086	0.6671184653777376	0	0	1.215693998274937	1.3435902041523027	ATF2;TFAP2C;SMARCB1;SPHK2;IGF2;FAM47E;TRIM37;CTCF;TRIM27;MPHOSPH8
Regulation Of Cell Division (GO:0051302)	10/83	0.33114323100348086	0.6671184653777376	0	0	1.215693998274937	1.3435902041523027	SH3GLB1;TXNIP;CIB1;PRPF40A;PIK3C3;CALM3;MLLT3;EVI2B;BBS4;RAB11FIP4
Intracellular Calcium Ion Homeostasis (GO:0006874)	16/139	0.33388725208622244	0.6723399634078991	0	0	1.1546251713138713	1.2665682888526906	CCR1;CAMK2D;STOML2;ATP2A3;SLC8A1;TPCN2;STIM1;TMEM203;CCL5;BCL2;ANXA6;CCL3;BAX;BAK1;PDZD8;ELANE
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	8/65	0.3365067161467721	0.6759812336203675	0	0	1.2454315580928548	1.3564458041855525	CXCL10;CXCL9;RPL30;GNLY;FAM3A;HMGN2;S100A9;LTF
Autophagosome Assembly (GO:0000045)	8/65	0.3365067161467721	0.6759812336203675	0	0	1.2454315580928548	1.3564458041855525	AP4M1;ATG3;RAB1A;GABARAPL1;MAP1LC3A;UBXN2B;ULK2;PIK3C3
Canonical Wnt Signaling Pathway (GO:0060070)	8/65	0.3365067161467721	0.6759812336203675	0	0	1.2454315580928548	1.3564458041855525	NR4A2;GSK3B;FRAT1;FRAT2;LEF1;TCF7;GATA3;PPP1CA
Calcium Ion Homeostasis (GO:0055074)	12/102	0.3376001521803888	0.6759812336203675	0	0	1.1833250620347395	1.2849644790830332	CCR1;JPH2;STOML2;STIM1;TMEM203;CCL5;ATP2A3;CCL3;ALPL;SLC8A1;ELANE;TPCN2
JNK Cascade (GO:0007254)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	MAP2K4;DAXX;MAP3K13;MAP3K5
Alpha-Amino Acid Catabolic Process (GO:1901606)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	ALDH4A1;HMGCL;MTRR;BLMH
Chondrocyte Differentiation (GO:0002062)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	MEF2C;TGFB1;GPLD1;SOX5
Establishment Of Mitotic Spindle Orientation (GO:0000132)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	UBXN2B;NDE1;NDEL1;MAD2L1
Maintenance Of Blood-Brain Barrier (GO:0035633)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	IL6;LSR;ESAM;TJP2
Positive Regulation Of Dephosphorylation (GO:0035306)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	PPP1R16B;TGFB1;CALM3;PPIA
Protein K11-linked Ubiquitination (GO:0070979)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	UBE2H;UBE2S;RNF26;RNF4
Protein Acetylation (GO:0006473)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	NAA50;NAA60;KAT6A;NAA16
Regulation Of Muscle Contraction (GO:0006937)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	DAPK3;TNNT3;SRI;MYL9
Response To Alcohol (GO:0097305)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	TGFB1;CCL3;SDF4;CCR5
Sarcomere Organization (GO:0045214)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	TNNT3;ANKRD1;MYLK3;MYOM2
Tube Closure (GO:0060606)	4/29	0.3381436229744256	0.6759812336203675	0	0	1.419515570934256	1.539158807313986	TGFB1;MTHFD1L;MTHFR;TSC2
Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	7/56	0.33865162047011715	0.6763724434698949	0	0	1.2676096181046677	1.3725466119104686	ATF2;RFWD3;HUS1;RPS27L;RPA2;FOXN3;CDC14B
Peptide Metabolic Process (GO:0006518)	7/56	0.33865162047011715	0.6763724434698949	0	0	1.2676096181046677	1.3725466119104686	MME;CPXM2;ANPEP;HM13;CPXM1;LTA4H;APEH
G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	5/38	0.3403062294944908	0.6763724434698949	0	0	1.3443035698228576	1.4490374432784225	CCNB1;ENSA;FBXL15;ARPP19;LCMT1
Connective Tissue Development (GO:0061448)	5/38	0.3403062294944908	0.6763724434698949	0	0	1.3443035698228576	1.4490374432784225	PGRMC2;NAMPT;VPS13B;CD44;SOX5
Fatty Acid Transport (GO:0015908)	5/38	0.3403062294944908	0.6763724434698949	0	0	1.3443035698228576	1.4490374432784225	SLC25A17;SLCO3A1;ACSL1;ARID4A;APOE
Import Into Cell (GO:0098657)	5/38	0.3403062294944908	0.6763724434698949	0	0	1.3443035698228576	1.4490374432784225	IL10RA;LRRC8D;SLC5A3;SLC19A1;SLC38A5
Membrane Fission (GO:0090148)	5/38	0.3403062294944908	0.6763724434698949	0	0	1.3443035698228576	1.4490374432784225	SH3GLB1;CHMP4C;EXOC4;EXOC6;SNF8
Positive Regulation Of Cation Channel Activity (GO:2001259)	5/38	0.3403062294944908	0.6763724434698949	0	0	1.3443035698228576	1.4490374432784225	JPH2;P2RY6;APEX1;CALM3;CTSS
Positive Regulation Of Myoblast Differentiation (GO:0045663)	5/38	0.3403062294944908	0.6763724434698949	0	0	1.3443035698228576	1.4490374432784225	MEF2C;BTG1;SMARCB1;ACTL6A;SOX4
Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)	5/38	0.3403062294944908	0.6763724434698949	0	0	1.3443035698228576	1.4490374432784225	NCF1;TGFA;UNC119;FCGR1A;AREG
Axon Guidance (GO:0007411)	17/149	0.34037977579365014	0.6763724434698949	0	0	1.1431365897783807	1.231950640485432	SEMA6B;NOTCH3;DRAXIN;PLEKHG4;SEMA4D;SEMA6D;MYCBP2;NEXN;L1CAM;ARHGAP35;VEGFA;TUBB3;CHN1;PRKCQ;NCAM1;SOS1;RNF165
DNA Conformation Change (GO:0071103)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	HMGB2;HMGB1
DNA Strand Elongation Involved In DNA Replication (GO:0006271)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	RFC3;PCNA
acetyl-CoA Biosynthetic Process (GO:0006085)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	DLAT;ACSS1
Alanine Transport (GO:0032328)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	SLC1A4;SLC36A4
Biogenic Amine Metabolic Process (GO:0006576)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	ODC1;SMS
cAMP Metabolic Process (GO:0046058)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	ADCY9;ADCY3
Cardiac Right Ventricle Morphogenesis (GO:0003215)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	GATA3;SOX4
Cell-Cell Junction Maintenance (GO:0045217)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	MYADM;MTSS1
Cellular Component Maintenance (GO:0043954)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	IGF1R;TPRN
Cristae Formation (GO:0042407)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	CHCHD3;APOOL
Defense Response To Tumor Cell (GO:0002357)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	PRF1;RBMS3
Endothelium Development (GO:0003158)	2/12	0.347218809821123	0.6763724434698949	0	0	1.7741234567901234	1.876668008878312	KDM6B;EDF1
