Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
T-Circle Formation (GO:0090656)	1/10	0.7361048091224791	0.823409444542075	0	0	0.7798279627401168	0.2389258487686367	XRCC3
Telomere Maintenance Via Telomere Trimming (GO:0090737)	1/10	0.7361048091224791	0.823409444542075	0	0	0.7798279627401168	0.2389258487686367	XRCC3
Type III Interferon-Mediated Signaling Pathway (GO:0038196)	1/10	0.7361048091224791	0.823409444542075	0	0	0.7798279627401168	0.2389258487686367	IFNLR1
Embryonic Skeletal System Morphogenesis (GO:0048704)	3/30	0.7407809850300903	0.8276506921353624	0	0	0.7796511887238503	0.23393454511016798	NOG;MEGF8;FGFR2
Multivesicular Body Organization (GO:0036257)	3/30	0.7407809850300903	0.8276506921353624	0	0	0.7796511887238503	0.23393454511016798	HGS;UBAP1;STAM
Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	3/30	0.7407809850300903	0.8276506921353624	0	0	0.7796511887238503	0.23393454511016798	SRC;NCKAP1L;THBS1
Protein Palmitoylation (GO:0018345)	3/30	0.7407809850300903	0.8276506921353624	0	0	0.7796511887238503	0.23393454511016798	ZDHHC9;GLUL;GOLGA7
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	3/30	0.7407809850300903	0.8276506921353624	0	0	0.7796511887238503	0.23393454511016798	NFKBIA;ITGAV;PPARA
Interferon-Mediated Signaling Pathway (GO:0140888)	5/49	0.7478389734868358	0.8353368476531562	0	0	0.7972351071989481	0.23165069194979507	HCK;MAVS;STAT2;IFNLR1;MYD88
Cellular Response To Heat (GO:0034605)	4/40	0.7521398452416682	0.839339264322644	0	0	0.7795626952253458	0.222045187331115	DAXX;HMOX1;MAPT;THBS1
mRNA 3'-End Processing (GO:0031124)	4/40	0.7521398452416682	0.839339264322644	0	0	0.7795626952253458	0.222045187331115	LSM11;PAPOLG;PABPC1;CDC73
Nucleic Acid-Templated Transcription (GO:0097659)	4/40	0.7521398452416682	0.839339264322644	0	0	0.7795626952253458	0.222045187331115	THRB;POLR3A;TCEANC2;RNPS1
Regulation Of Protein Dephosphorylation (GO:0035304)	4/40	0.7521398452416682	0.839339264322644	0	0	0.7795626952253458	0.222045187331115	PPP1R15A;PPP1R16B;LILRB2;CALM1
Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	FZR1;UBE2S
Chaperone-Mediated Protein Complex Assembly (GO:0051131)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	PTGES3L;CLU
Lipid Catabolic Process (GO:0016042)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	CYP1A2;LIPG
Negative Regulation Of GTPase Activity (GO:0034260)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	RASA4;GMIP
Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	POLQ;SENP3
Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	CCND1;DBF4B
Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	GATA3;IGF1
Positive Regulation Of Translational Initiation (GO:0045948)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	LARP1;UHMK1
Regulation Of Neurotransmitter Transport (GO:0051588)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	MYOF;DYSF
Regulation Of Steroid Metabolic Process (GO:0019218)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	RORA;APOE
Response To Cadmium Ion (GO:0046686)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	DAXX;MAPK3
snRNA Metabolic Process (GO:0016073)	2/21	0.7566755542136402	0.8419905429618004	0	0	0.7386584438624652	0.20595327293746743	RPAP2;INTS8
Positive Regulation Of Response To Stimulus (GO:0048584)	8/77	0.7597479977521672	0.8444875297071585	0	0	0.8132265323492719	0.22344902029735736	YY1;MAVS;RUVBL1;CNKSR3;CEBPG;BRCA1;GATA3;EXTL3
Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243)	8/77	0.7597479977521672	0.8444875297071585	0	0	0.8132265323492719	0.22344902029735736	TCERG1;MED1;CCNT1;ELL;SRCAP;NELFA;INTS8;CDC73
Neuropeptide Signaling Pathway (GO:0007218)	7/68	0.759770520834935	0.8444875297071585	0	0	0.8049397852439242	0.22114822090897282	OPRD1;CYSLTR1;PNOC;RAPGEF2;SORCS1;SSTR2;LTB4R
Golgi Organization (GO:0007030)	14/130	0.7599054715483898	0.8444875297071585	0	0	0.8462875417130145	0.23235775090760155	RAB2B;PLK3;ATP8B3;ATP8B2;COG5;VPS13B;TRAPPC8;CDC42;NSFL1C;NPLOC4;MYO18A;TRAPPC11;OBSL1;RAB8A
Anterior/Posterior Pattern Specification (GO:0009952)	6/59	0.7609183900511111	0.8444875297071585	0	0	0.7941363829399988	0.2169812226150753	HHEX;ATP6AP2;BHLHE40;CELSR2;PCSK5;HES2
Glutamine Family Amino Acid Metabolic Process (GO:0009064)	3/31	0.7610428326320431	0.8444875297071585	0	0	0.7517634914262774	0.20528077743906958	UCP2;CAD;RIMKLB
Regulation Of Protein Localization To Cell Surface (GO:2000008)	3/31	0.7610428326320431	0.8444875297071585	0	0	0.7517634914262774	0.20528077743906958	GPD1L;TNF;GPM6B
Dicarboxylic Acid Metabolic Process (GO:0043648)	5/50	0.7637894504249654	0.8444875297071585	0	0	0.7794741306191688	0.2100395282698528	DHFR;SLC46A1;GPT2;DLST;SLC19A1
Pyruvate Metabolic Process (GO:0006090)	5/50	0.7637894504249654	0.8444875297071585	0	0	0.7794741306191688	0.2100395282698528	PFKFB2;UCP2;DLAT;ENO3;PFKM
Actin Crosslink Formation (GO:0051764)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	GAS2L3
Aspartate Family Amino Acid Catabolic Process (GO:0009068)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	ASPA
Biogenic Amine Biosynthetic Process (GO:0042401)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	MOXD1
Brain Morphogenesis (GO:0048854)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	BBS4
Carbon Dioxide Transport (GO:0015670)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	CA2
Cellular Response To UV-B (GO:0071493)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	MME
Cellular Response To Acetylcholine (GO:1905145)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	CHRM3
Cellular Response To Superoxide (GO:0071451)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	SOD2
Central Nervous System Neuron Axonogenesis (GO:0021955)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	SPTBN4
Endoplasmic Reticulum Membrane Organization (GO:0090158)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	ATL1
Exit From Mitosis (GO:0010458)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	UBE2S
Histone H2A Ubiquitination (GO:0033522)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	BRCA1
Inner Ear Receptor Cell Stereocilium Organization (GO:0060122)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	TSKU
Isotype Switching (GO:0045190)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	EXOSC6
Leukotriene D4 Metabolic Process (GO:1901748)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	GGT5
Lipoprotein Transport (GO:0042953)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	LRP1
Lysosomal Membrane Organization (GO:0097212)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	LAPTM4B
Macrophage Chemotaxis (GO:0048246)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	CCL3
Maintenance Of Protein Localization In Endoplasmic Reticulum (GO:0035437)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	KDELR1
Mitochondrial Genome Maintenance (GO:0000002)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	TYMP
Mitochondrion Distribution (GO:0048311)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	MAPT
Negative Regulation Of Cell Division (GO:0051782)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	MYC
Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	KCNE1
Nucleoside Phosphate Catabolic Process (GO:1901292)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	ENPP1
Nucleotide-Binding Oligomerization Domain Containing Signaling Pathway (GO:0070423)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	TNFAIP3
Organic Cyclic Compound Catabolic Process (GO:1901361)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	CYP1A2
Polyamine Metabolic Process (GO:0006595)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	HDAC6
Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090190)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	NOG
Positive Regulation Of Cytoplasmic Transport (GO:1903651)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	RAB21
Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	SAR1A
Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	GNL3L
Positive Regulation Of Protein Maturation (GO:1903319)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	SOX4
Regulation Of Endocytic Recycling (GO:2001135)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	ATP9A
Regulation Of Endosome Size (GO:0051036)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	KXD1
Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	PPARA
Regulation Of Leukocyte Tethering Or Rolling (GO:1903236)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	CXCL12
Regulation Of Muscle System Process (GO:0090257)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	DMD
Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070861)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	SAR1A
Regulation Of Response To Oxidative Stress (GO:1902882)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	ALOX5
Regulation Of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	TRPM4
Response To X-ray (GO:0010165)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	NUCKS1
Response To Nitric Oxide (GO:0071731)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	CCR7
sno(s)RNA 3'-End Processing (GO:0031126)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	EXOSC6
tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	FAM98B
Telomere Maintenance In Response To DNA Damage (GO:0043247)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	APEX1
Tetrahydrofolate Metabolic Process (GO:0046653)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	MTHFR
Tyrosine Metabolic Process (GO:0006570)	1/11	0.7690288320975833	0.8444875297071585	0	0	0.7018050541516245	0.18431282766993354	IYD
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	4/41	0.7694486450752305	0.8447502374235926	0	0	0.7584500162813416	0.19877538875514097	CD180;MMRN2;SASH1;TIRAP
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	8/78	0.772320369330311	0.847704056247582	0	0	0.8015630387311803	0.20708848325585721	GSTM2;ALOX5;PLA2G4C;CYP1A2;ACSL6;ACSBG1;CYP2E1;PTGR1
RNA Modification (GO:0009451)	5/51	0.7789638670782612	0.852931498045474	0	0	0.7624853704124234	0.19046169182425615	TRUB1;ADAR;ADARB1;PUS7;HNRNPAB
Positive Regulation Of DNA Recombination (GO:0045911)	5/51	0.7789638670782612	0.852931498045474	0	0	0.7624853704124234	0.19046169182425615	PIAS4;RUVBL1;ERCC2;WAS;BRD8
NAD Metabolic Process (GO:0019674)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	SARM1;GPD1L
Cellular Response To Cadmium Ion (GO:0071276)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	DAXX;MAPK3
Cytoskeleton-Dependent Intracellular Transport (GO:0030705)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	HOOK1;KIF1C
Natural Killer Cell Activation Involved In Immune Response (GO:0002323)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	CORO1A;VAMP2
peptidyl-L-cysteine S-palmitoylation (GO:0018230)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	ZDHHC9;GOLGA7
peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	ZDHHC9;GOLGA7
Positive Regulation Of Protein Autophosphorylation (GO:0031954)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	PDGFC;CALM1
Regulation Of Dopamine Secretion (GO:0014059)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	SYT11;SYT17
Ribosomal Large Subunit Assembly (GO:0000027)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	TRAF7;NLE1
Vesicle Transport Along Microtubule (GO:0047496)	2/22	0.7794379616478159	0.852931498045474	0	0	0.7016853932584269	0.17484749668063942	KIF1C;CDR2L
Female Gamete Generation (GO:0007292)	3/32	0.7800002027872034	0.852931498045474	0	0	0.7257990835975028	0.1803328381924111	KMT2D;MCM9;TRIP13
miRNA Processing (GO:0035196)	3/32	0.7800002027872034	0.852931498045474	0	0	0.7257990835975028	0.1803328381924111	PUS10;SMAD3;DICER1
Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	3/32	0.7800002027872034	0.852931498045474	0	0	0.7257990835975028	0.1803328381924111	TOMM40;GRPEL2;PEX26
Vesicle Budding From Membrane (GO:0006900)	3/32	0.7800002027872034	0.852931498045474	0	0	0.7257990835975028	0.1803328381924111	SNX3;TRAPPC1;MYO18A
DNA Integrity Checkpoint Signaling (GO:0031570)	4/42	0.7857940776758601	0.8586649603755369	0	0	0.7384485309659692	0.17801077842553992	DTX3L;CHEK2;DOT1L;CDC6
Ceramide Biosynthetic Process (GO:0046513)	4/42	0.7857940776758601	0.8586649603755369	0	0	0.7384485309659692	0.17801077842553992	CERS5;SPTLC3;CLN8;ST6GALNAC6
Monocyte Chemotaxis (GO:0002548)	4/42	0.7857940776758601	0.8586649603755369	0	0	0.7384485309659692	0.17801077842553992	CCL22;CCL4;CCL3;TNFRSF11A
Cardiac Muscle Tissue Development (GO:0048738)	5/52	0.7933753068405597	0.862168269857947	0	0	0.7462195361719224	0.17271914897282675	NOTCH2;NRG1;SIK1;SCN5A;SGCZ
Regulation Of Cell Development (GO:0060284)	5/52	0.7933753068405597	0.862168269857947	0	0	0.7462195361719224	0.17271914897282675	CX3CR1;GFI1B;LEF1;BHLHE40;HES2
Carboxylic Acid Metabolic Process (GO:0019752)	3/33	0.7976988086262147	0.862168269857947	0	0	0.7015656362906463	0.15857080157157466	LIPT1;CYP2S1;CYP1A2
Negative Regulation Of Double-Strand Break Repair (GO:2000780)	3/33	0.7976988086262147	0.862168269857947	0	0	0.7015656362906463	0.15857080157157466	POLQ;HMGA2;SENP3
Positive Regulation Of DNA Binding (GO:0043388)	3/33	0.7976988086262147	0.862168269857947	0	0	0.7015656362906463	0.15857080157157466	PYHIN1;GATA3;IGF1
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	3/33	0.7976988086262147	0.862168269857947	0	0	0.7015656362906463	0.15857080157157466	SLC7A5;LAPTM5;IRF5
Positive Regulation Of Reproductive Process (GO:2000243)	3/33	0.7976988086262147	0.862168269857947	0	0	0.7015656362906463	0.15857080157157466	SMURF2;PDE3A;PLCB1
Protein K63-linked Deubiquitination (GO:0070536)	3/33	0.7976988086262147	0.862168269857947	0	0	0.7015656362906463	0.15857080157157466	OTUD4;TNFAIP3;BRCA1
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)	3/33	0.7976988086262147	0.862168269857947	0	0	0.7015656362906463	0.15857080157157466	MAVS;MEFV;MYD88
DNA Conformation Change (GO:0071103)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	HHEX
DNA Strand Elongation (GO:0022616)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	MCM4
G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	HOMER2
UV-damage Excision Repair (GO:0070914)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	DDB2
V(D)J Recombination (GO:0033151)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	PRKDC
acetyl-CoA Biosynthetic Process (GO:0006085)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	DLAT
Alanine Transport (GO:0032328)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	SLC7A5
Aspartate Family Amino Acid Metabolic Process (GO:0009066)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	MTHFR
Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:0051315)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	NDC80
cAMP Metabolic Process (GO:0046058)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	EPHA2
Calcium Ion Import (GO:0070509)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	CACNA1D
Early Endosome To Golgi Transport (GO:0034498)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	RAB6A
Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	CNOT7
Fatty Acid Elongation (GO:0030497)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	TECR
Histone Monoubiquitination (GO:0010390)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	BRCA1
Lipoprotein Localization (GO:0044872)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	LRP1
mRNA Cleavage Involved In mRNA Processing (GO:0098787)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	ERN1
Macrophage Migration (GO:1905517)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	CCL3
Microtubule Anchoring At Microtubule Organizing Center (GO:0072393)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	DCTN1
Mitotic DNA Integrity Checkpoint Signaling (GO:0044774)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	CHEK2
Morphogenesis Of A Polarized Epithelium (GO:0001738)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	INTU
Negative Regulation Of Complement Activation (GO:0045916)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	SVEP1
Negative Regulation Of Potassium Ion Transport (GO:0043267)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	NOS1
Neutrophil Mediated Immunity (GO:0002446)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	VAMP2
Phospholipid Homeostasis (GO:0055091)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	LIPG
Positive Regulation Of ERAD Pathway (GO:1904294)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	UBQLN2
Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	IL12RB1
pre-miRNA Processing (GO:0031054)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	DICER1
Protein Insertion Into Mitochondrial Inner Membrane (GO:0045039)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	TIMM22
Regulation Of DNA-templated DNA Replication Initiation (GO:0030174)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	MCM4
Regulation Of T Cell Differentiation In Thymus (GO:0033081)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	CLPTM1
Regulation Of Acrosome Reaction (GO:0060046)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	PLCB1
Regulation Of Cell Communication By Electrical Coupling (GO:0010649)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	CALM1
Regulation Of Lymphocyte Migration (GO:2000401)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	SPN
Regulation Of Monooxygenase Activity (GO:0032768)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	HM13
Response To Muramyl Dipeptide (GO:0032495)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	IRF5
Sphingomyelin Metabolic Process (GO:0006684)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	SMPD3
Steroid Catabolic Process (GO:0006706)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	CYP1A2
Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761)	1/12	0.79784660970822	0.862168269857947	0	0	0.6379681289428581	0.1440780322265076	TECR
Actin Nucleation (GO:0045010)	2/23	0.8003097640601307	0.8634338275538034	0	0	0.6682335855690591	0.14885332203603935	SCIN;WHAMM
Long-Chain Fatty Acid Transport (GO:0015909)	2/23	0.8003097640601307	0.8634338275538034	0	0	0.6682335855690591	0.14885332203603935	SLC27A1;APOE
Microtubule Nucleation (GO:0007020)	2/23	0.8003097640601307	0.8634338275538034	0	0	0.6682335855690591	0.14885332203603935	CCDC57;TUBG1
Nuclear Membrane Reassembly (GO:0031468)	2/23	0.8003097640601307	0.8634338275538034	0	0	0.6682335855690591	0.14885332203603935	NSFL1C;REEP4
Positive Regulation Of Oxidoreductase Activity (GO:0051353)	2/23	0.8003097640601307	0.8634338275538034	0	0	0.6682335855690591	0.14885332203603935	PPM1H;TNF
Protein Alkylation (GO:0008213)	2/23	0.8003097640601307	0.8634338275538034	0	0	0.6682335855690591	0.14885332203603935	FAM98B;GSPT1
Regulation Of Cholesterol Metabolic Process (GO:0090181)	2/23	0.8003097640601307	0.8634338275538034	0	0	0.6682335855690591	0.14885332203603935	APOE;LDLRAP1
SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)	4/43	0.8012006915735507	0.8641957194330344	0	0	0.7194727628462568	0.15946668580084625	FBXL20;FBXL17;FBXL15;BTRC
mRNA Export From Nucleus (GO:0006406)	6/62	0.8015301001334247	0.8643517308492763	0	0	0.7514641708773542	0.16624848721844504	NXF1;ALKBH5;HHEX;DDX39B;DDX25;SMG7
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	5/53	0.807039670723056	0.8700121132456617	0	0	0.7306314450247757	0.15663456189931574	MED1;TCOF1;DDX25;JADE2;TNFRSF1B
Spindle Assembly (GO:0051225)	8/81	0.8071510413608747	0.8700121132456617	0	0	0.7684898444990578	0.164644694984938	ARHGEF10;NCOR1;NUMA1;TNKS;CHEK2;ZNF207;NEK2;HAUS5
Protein Targeting To Membrane (GO:0006612)	7/72	0.8097534857411931	0.8724152018188165	0	0	0.7552318208530513	0.15937310934351073	SEC61A1;ICMT;PEX19;ZDHHC9;RAB3IP;SSR1;GOLGA7
Regulation Of Cellular Localization (GO:0060341)	7/72	0.8097534857411931	0.8724152018188165	0	0	0.7552318208530513	0.15937310934351073	FKBP1A;TRIM68;TRIM25;PARD6G;TRIM22;PPM1F;NKX3-1
DNA Damage Checkpoint Signaling (GO:0000077)	3/34	0.8141888003635716	0.8763863801428411	0	0	0.6788956371971355	0.1395558227797132	DTX3L;CHEK2;DOT1L
Organophosphate Biosynthetic Process (GO:0090407)	3/34	0.8141888003635716	0.8763863801428411	0	0	0.6788956371971355	0.1395558227797132	MBOAT1;FITM2;GPHN
Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943)	3/34	0.8141888003635716	0.8763863801428411	0	0	0.6788956371971355	0.1395558227797132	SMARCB1;NOL11;ATF4
Regulation Of Blood Circulation (GO:1903522)	3/34	0.8141888003635716	0.8763863801428411	0	0	0.6788956371971355	0.1395558227797132	CELF2;KCNQ1;AGER
Extracellular Matrix Disassembly (GO:0022617)	4/44	0.8156963736265915	0.8776052520297136	0	0	0.7014457831325301	0.1428936840248082	ADAMTS4;ADAMTS5;PLG;LAMC1
Mitotic Spindle Assembly (GO:0090307)	4/44	0.8156963736265915	0.8776052520297136	0	0	0.7014457831325301	0.1428936840248082	ARHGEF10;CHEK2;ZNF207;AURKB
RNA Splicing, Via Transesterification Reactions (GO:0000375)	2/24	0.8194083132920109	0.8784672298306356	0	0	0.6378228513059974	0.1270369430027327	SF3B4;PRPF3
