Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Transcriptional Regulation By TP53 R-HSA-3700989	16/354	0.25171499144308906	0.57968139869206	0	0	1.2248763548353152	1.6896652635837328	DAXX;HDAC2;CDC25C;CCNA2;TPX2;CCNB1;RGCC;SESN3;CCNE2;CDK1;E2F1;DNA2;TAF5;SGK1;RPS27A;YWHAH
EPH-Ephrin Signaling R-HSA-2682334	5/91	0.25315745336907386	0.57968139869206	0	0	1.5018335109383816	2.0631342317360026	MYL6;NCK2;MYH9;EPHB2;EPHB3
Signaling By ALK R-HSA-201556	2/26	0.25334410851782635	0.57968139869206	0	0	2.15089485458613	2.953192834804785	HDAC2;MYC
G Alpha (Z) Signaling Events R-HSA-418597	3/47	0.25610222704250246	0.57968139869206	0	0	1.7603555718475072	2.3979186704525692	GNG12;GNG11;GNAI1
PLC Beta Mediated Events R-HSA-112043	3/47	0.25610222704250246	0.57968139869206	0	0	1.7603555718475072	2.3979186704525692	GNA14;PRKAR2B;KPNA2
Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995	4/69	0.2570679644329213	0.57968139869206	0	0	1.5892328398384925	2.158837372144346	SEMA5A;NOTCH2;THBS2;ADAMTS9
Orc1 Removal From Chromatin R-HSA-68949	4/69	0.2570679644329213	0.57968139869206	0	0	1.5892328398384925	2.158837372144346	CCNA2;MCM4;MCM6;RPS27A
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	14/307	0.25943021119096243	0.57968139869206	0	0	1.2359325600994557	1.6676036951382958	MYLIP;UBE2C;UBE2E3;NEDD4L;LMO7;FBXL16;FBXL14;CDC20;UBE2S;RNF217;ASB9;TRIM69;RPS27A;SPSB4
Telomere Maintenance R-HSA-157579	5/92	0.2602507407363212	0.57968139869206	0	0	1.484493602255476	1.9982912750556796	CCNA2;POLA1;DAXX;POLD2;DNA2
Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	MYC
CREB1 Phosphorylation Thru Activation Of CaMKII/CaMKK/CaMKIV Cascasde R-HSA-442729	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	KPNA2
CREB3 Factors Activate Genes R-HSA-8874211	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	CREB3L1
Ca2+ Activated K+ Channels R-HSA-1296052	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	KCNMB4
Cross-presentation Of Particulate Exogenous Antigens (Phagosomes) R-HSA-1236973	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	ITGAV
DNA Replication Initiation R-HSA-68952	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	POLA1
Fatty Acids Bound To GPR40 (FFAR1) Regulate Insulin Secretion R-HSA-434316	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	GNA14
Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands R-HSA-444473	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	ANXA1
InlA-mediated Entry Of Listeria Monocytogenes Into Host Cells R-HSA-8876493	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	RPS27A
Linoleic Acid (LA) Metabolism R-HSA-2046105	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	FADS2
Myoclonic Epilepsy Of Lafora R-HSA-3785653	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	RPS27A
Netrin Mediated Repulsion Signals R-HSA-418886	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	UNC5B
Noncanonical Activation Of NOTCH3 R-HSA-9017802	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	YBX1
RUNX3 Regulates WNT Signaling R-HSA-8951430	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	MYC
Signaling By TGF-beta Receptor Complex In Cancer R-HSA-3304351	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	TGFBR2
Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210	1/8	0.26256457372595504	0.57968139869206	0	0	3.6855610877058598	4.928546904279219	GFPT2
DNA Damage Bypass R-HSA-73893	3/48	0.2662692579746104	0.5835364564571763	0	0	1.7211469534050179	2.277502945664309	POLD2;USP1;RPS27A
Effects Of PIP2 Hydrolysis R-HSA-114508	2/27	0.2673573241590583	0.5835364564571763	0	0	2.064751677852349	2.7237568656661373	DGKG;MGLL
Postmitotic Nuclear Pore Complex (NPC) Reformation R-HSA-9615933	2/27	0.2673573241590583	0.5835364564571763	0	0	2.064751677852349	2.7237568656661373	UBE2I;RCC1
Signaling By BMP R-HSA-201451	2/27	0.2673573241590583	0.5835364564571763	0	0	2.064751677852349	2.7237568656661373	SMAD9;SMAD7
Oxidative Stress Induced Senescence R-HSA-2559580	5/93	0.2673900561250562	0.5835364564571763	0	0	1.467547782406273	1.9357642095640883	CDKN2D;CDKN2C;E2F1;E2F2;RPS27A
VEGFA-VEGFR2 Pathway R-HSA-4420097	5/93	0.2673900561250562	0.5835364564571763	0	0	1.467547782406273	1.9357642095640883	CAV1;NCK2;HSPB1;ITGAV;SHB
ESR-mediated Signaling R-HSA-8939211	9/188	0.27064203202078163	0.589501897332622	0	0	1.2994958441204523	1.698386809547653	KANK1;MYC;RAD21;CAV1;KPNA2;GNG12;CXXC5;GNG11;GNAI1
Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	4/71	0.27367223667161195	0.5949623959763342	0	0	1.5416323496916495	1.9976843600235048	MYLIP;FURIN;APOE;RPS27A
RMTs Methylate Histone Arginines R-HSA-3214858	3/49	0.27648272685931796	0.5987825913124658	0	0	1.6836430575035064	2.164503183454916	SMARCD2;SMARCB1;SMARCA2
Signaling By FGFR1 R-HSA-5654736	3/49	0.27648272685931796	0.5987825913124658	0	0	1.6836430575035064	2.164503183454916	FLRT2;FLRT3;RPS27A
Beta-catenin Independent WNT Signaling R-HSA-3858494	7/142	0.28094770567770794	0.5993484984309551	0	0	1.3395995995995995	1.7007378721620745	FZD4;MYC;NFATC1;PRICKLE1;GNG12;RPS27A;GNG11
Clathrin-mediated Endocytosis R-HSA-8856828	7/142	0.28094770567770794	0.5993484984309551	0	0	1.3395995995995995	1.7007378721620745	SCARB2;DAB2;TF;FZD4;SH3KBP1;STAM;RPS27A
Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170	2/28	0.28136670821644516	0.5993484984309551	0	0	1.985234899328859	2.5174693262485444	SEC24D;HLA-E
Mitophagy R-HSA-5205647	2/28	0.28136670821644516	0.5993484984309551	0	0	1.985234899328859	2.5174693262485444	MAP1LC3A;RPS27A
Regulation Of RUNX2 Expression And Activity R-HSA-8939902	4/72	0.28204170565422304	0.5993484984309551	0	0	1.5188821154302905	1.922449589549039	DLX5;HIVEP3;NR3C1;RPS27A
Aquaporin-mediated Transport R-HSA-445717	3/50	0.28673373003859576	0.5993484984309551	0	0	1.6477350720658888	2.0583527343791586	PRKAR2B;GNG12;GNG11
Neurotransmitter Release Cycle R-HSA-112310	3/50	0.28673373003859576	0.5993484984309551	0	0	1.6477350720658888	2.0583527343791586	SLC1A2;GAD2;SYN1
Activated NTRK2 Signals Thru FRS2 And FRS3 R-HSA-9028731	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	NTRK2
Activation Of PUMA And Translocation To Mitochondria R-HSA-139915	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	E2F1
CHL1 Interactions R-HSA-447041	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	ITGA10
Chylomicron Assembly R-HSA-8963888	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	APOE
Chylomicron Remodeling R-HSA-8963901	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	APOE
Diseases Associated With Surfactant Metabolism R-HSA-5687613	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	ABCA3
Downregulation Of ERBB4 Signaling R-HSA-1253288	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	RPS27A
Formation Of Annular Gap Junctions R-HSA-196025	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	DAB2
Highly Calcium Permeable Nicotinic Acetylcholine Receptors R-HSA-629597	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	CHRNA5
Maturation Of Protein 3A R-HSA-9683673	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	ST3GAL1
NR1H2 And NR1H3 Regulate Gene Expression Linked To Lipogenesis R-HSA-9029558	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	SCD
PTK6 Regulates RTKs And Their Effectors AKT1 And DOK1 R-HSA-8849469	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	RPS27A
Prevention Of Phagosomal-Lysosomal Fusion R-HSA-9636383	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	RPS27A
Processing And Activation Of SUMO R-HSA-3215018	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	UBE2I
Regulation Of PTEN Localization R-HSA-8948747	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	RPS27A
Serine Biosynthesis R-HSA-977347	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	SERINC2
Synthesis Of 5-Eicosatetraenoic Acids R-HSA-2142688	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	PON2
Type I Hemidesmosome Assembly R-HSA-446107	1/9	0.29011876845559986	0.5993484984309551	0	0	3.2246983914209117	3.990451051329468	LAMA4
Extra-nuclear Estrogen Signaling R-HSA-9009391	4/73	0.2904494482281937	0.5993484984309551	0	0	1.496791308248971	1.850521613203353	CAV1;GNG12;GNG11;GNAI1
Activation Of G Protein Gated Potassium Channels R-HSA-1296041	2/29	0.29535302252314893	0.6039863068503962	0	0	1.91160825254785	2.331366746518593	GNG12;GNG11
Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326	2/29	0.29535302252314893	0.6039863068503962	0	0	1.91160825254785	2.331366746518593	GNG12;GNG11
Processing Of Capped Intronless Pre-mRNA R-HSA-75067	2/29	0.29535302252314893	0.6039863068503962	0	0	1.91160825254785	2.331366746518593	COLEC12;SLBP
Regulation Of Necroptotic Cell Death R-HSA-5675482	2/29	0.29535302252314893	0.6039863068503962	0	0	1.91160825254785	2.331366746518593	FLOT1;RPS27A
Surfactant Metabolism R-HSA-5683826	2/29	0.29535302252314893	0.6039863068503962	0	0	1.91160825254785	2.331366746518593	ABCA3;LMCD1
RHOG GTPase Cycle R-HSA-9013408	4/74	0.2988905955010128	0.6101231725038627	0	0	1.475331666987118	1.7817251157945293	DIAPH3;CAV1;CDC42EP1;TMPO
Apoptotic Execution Phase R-HSA-75153	3/52	0.30731409248893643	0.614186949302569	0	0	1.5803159973666887	1.864591064441577	GSN;HMGB2;LMNB1
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	3/52	0.30731409248893643	0.614186949302569	0	0	1.5803159973666887	1.864591064441577	EPAS1;NR3C1;RPS27A
Activation Of BH3-only Proteins R-HSA-114452	2/30	0.309298467707639	0.614186949302569	0	0	1.8432406519654843	2.162948076559032	E2F1;YWHAH
Downstream Signaling Of Activated FGFR1 R-HSA-5654687	2/30	0.309298467707639	0.614186949302569	0	0	1.8432406519654843	2.162948076559032	FLRT2;FLRT3
Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729	2/30	0.309298467707639	0.614186949302569	0	0	1.8432406519654843	2.162948076559032	STAM;RPS27A
Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723	2/30	0.309298467707639	0.614186949302569	0	0	1.8432406519654843	2.162948076559032	EPAS1;HIF3A
Cellular Response To Heat Stress R-HSA-3371556	5/99	0.3110131674244031	0.614186949302569	0	0	1.373444399839422	1.6040732228974763	EEF1A1;HSPB8;SERPINH1;HSPA2;TNFRSF21
AKT Phosphorylates Targets In Nucleus R-HSA-198693	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	FOXO1
CaMK IV-mediated Phosphorylation Of CREB R-HSA-111932	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	KPNA2
Calcitonin-like Ligand Receptors R-HSA-419812	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	ADM
Caspase Activation Via Dependence Receptors In Absence Of Ligand R-HSA-418889	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	UNC5B
Cohesin Loading Onto Chromatin R-HSA-2470946	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	RAD21
Crosslinking Of Collagen Fibrils R-HSA-2243919	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	PCOLCE
Gap Junction Degradation R-HSA-190873	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	DAB2
HDL Remodeling R-HSA-8964058	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	APOE
HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	ANP32A
IRAK2 Mediated Activation Of TAK1 Complex R-HSA-937042	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	RPS27A
Integration Of Provirus R-HSA-162592	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	PPIA
MAPK3 (ERK1) Activation R-HSA-110056	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	CDK1
Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	IMPDH2
RUNX3 Regulates p14-ARF R-HSA-8951936	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	BRD2
Receptor Mediated Mitophagy R-HSA-8934903	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	MAP1LC3A
Regulation Of FOXO Transcriptional Activity By Acetylation R-HSA-9617629	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	FOXO1
Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins R-HSA-159782	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	FURIN
STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	HDAC2
Synthesis Of Pyrophosphates In Cytosol R-HSA-1855167	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	NUDT11
Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	DHFR
Urea Cycle R-HSA-70635	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	TINAGL1
mRNA Editing R-HSA-75072	1/10	0.31664472912513125	0.614186949302569	0	0	2.8662496276437297	3.296115019727226	ADARB1
Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279	3/53	0.3176270239137296	0.614186949302569	0	0	1.5486290322580645	1.7760877392670575	CENPW;CENPN;CENPA
Ion Transport By P-type ATPases R-HSA-936837	3/53	0.3176270239137296	0.614186949302569	0	0	1.5486290322580645	1.7760877392670575	ATP10D;ATP10B;ATP1B2
Stimuli-sensing Channels R-HSA-2672351	5/100	0.31838545765288084	0.6146082603587869	0	0	1.358916158320329	1.555269350315005	NEDD4L;STOM;ANO4;SGK1;RPS27A
DNA Double-Strand Break Repair R-HSA-5693532	7/149	0.3226024990021981	0.6196680727936994	0	0	1.2730966882375334	1.440298035762967	CCNA2;UBE2I;EYA1;POLD2;DNA2;KPNA2;RPS27A
Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721	2/31	0.32318660260920296	0.6196680727936994	0	0	1.7795880583198334	2.010089923227594	CACNG8;TSPAN7
Metalloprotease DUBs R-HSA-5689901	2/31	0.32318660260920296	0.6196680727936994	0	0	1.7795880583198334	2.010089923227594	STAM;RPS27A
Transferrin Endocytosis And Recycling R-HSA-917977	2/31	0.32318660260920296	0.6196680727936994	0	0	1.7795880583198334	2.010089923227594	TF;ATP6V1C2
SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	3/54	0.32794463901455	0.6277324150834064	0	0	1.5181846932321315	1.692640007351611	CDC20;FBXO5;RPS27A
Interferon Signaling R-HSA-913531	9/200	0.33210319844536784	0.6315901668308227	0	0	1.2170859404929129	1.3416054184680826	IFITM1;BCL11B;FLNB;TRIM38;RPS27A;KPNA2;ICAM1;HLA-E;SMAD7
Nuclear Events Mediated By NFE2L2 R-HSA-9759194	4/78	0.33289474017546755	0.6315901668308227	0	0	1.395293004983449	1.534723148341994	NQO1;MYC;SLC7A11;RPS27A
Signaling By VEGF R-HSA-194138	5/102	0.33318954172197196	0.6315901668308227	0	0	1.3307583293967267	1.462561633428438	CAV1;NCK2;HSPB1;ITGAV;SHB
Cargo Concentration In ER R-HSA-5694530	2/32	0.33700226811678524	0.6315901668308227	0	0	1.720178970917226	1.8709795240505012	SEC24D;CTSC
G-protein Beta:Gamma Signaling R-HSA-397795	2/32	0.33700226811678524	0.6315901668308227	0	0	1.720178970917226	1.8709795240505012	GNG12;GNG11
Termination Of Translesion DNA Synthesis R-HSA-5656169	2/32	0.33700226811678524	0.6315901668308227	0	0	1.720178970917226	1.8709795240505012	POLD2;RPS27A
Complement Cascade R-HSA-166658	3/55	0.3382594290974842	0.6315901668308227	0	0	1.4889112903225807	1.613893684644682	C1S;C1R;CLU
Intrinsic Pathway For Apoptosis R-HSA-109606	3/55	0.3382594290974842	0.6315901668308227	0	0	1.4889112903225807	1.613893684644682	E2F1;NMT1;YWHAH
Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	RPS27A
CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	NFATC1
Digestion Of Dietary Carbohydrate R-HSA-189085	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	AMY1A
Endosomal/Vacuolar Pathway R-HSA-1236977	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	HLA-E
Free Fatty Acids Regulate Insulin Secretion R-HSA-400451	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	GNA14
Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	FURIN
Highly Calcium Permeable Postsynaptic Nicotinic Acetylcholine Receptors R-HSA-629594	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	CHRNA5
Metallothioneins Bind Metals R-HSA-5661231	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	MT3
Regulation Of BACH1 Activity R-HSA-9708530	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	RPS27A
SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	SLBP
SUMOylation Of Immune Response Proteins R-HSA-4755510	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	UBE2I
Synthesis Of PIPs At Late Endosome Membrane R-HSA-1660517	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	MTMR2
TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	RPS27A
Uptake And Function Of Anthrax Toxins R-HSA-5210891	1/11	0.34218077640086786	0.6315901668308227	0	0	2.579490616621984	2.766287255726023	FURIN
Processing Of DNA Double-Strand Break Ends R-HSA-5693607	4/80	0.3499769141251141	0.6411281862297751	0	0	1.3584330948501806	1.4262027223414493	CCNA2;UBE2I;DNA2;RPS27A
Amino Acid Transport Across Plasma Membrane R-HSA-352230	2/33	0.3507315143666843	0.6411281862297751	0	0	1.6646027278631739	1.74406131484277	SLC7A8;SLC7A11
CaM Pathway R-HSA-111997	2/33	0.3507315143666843	0.6411281862297751	0	0	1.6646027278631739	1.74406131484277	PRKAR2B;KPNA2
Glucagon-type Ligand Receptors R-HSA-420092	2/33	0.3507315143666843	0.6411281862297751	0	0	1.6646027278631739	1.74406131484277	GNG12;GNG11
Plasma Lipoprotein Remodeling R-HSA-8963899	2/33	0.3507315143666843	0.6411281862297751	0	0	1.6646027278631739	1.74406131484277	FURIN;APOE
Signaling To ERKs R-HSA-187687	2/33	0.3507315143666843	0.6411281862297751	0	0	1.6646027278631739	1.74406131484277	SHC3;BCL11B
Neurexins And Neuroligins R-HSA-6794361	3/57	0.35885191528020294	0.649073729181775	0	0	1.4336170848267622	1.469235972014016	GRIN2A;EPB41;NRXN3
Regulated Necrosis R-HSA-5218859	3/57	0.35885191528020294	0.649073729181775	0	0	1.4336170848267622	1.469235972014016	RRM1;FLOT1;RPS27A
SUMOylation Of Chromatin Organization Proteins R-HSA-4551638	3/57	0.35885191528020294	0.649073729181775	0	0	1.4336170848267622	1.469235972014016	HDAC2;CBX5;UBE2I
ALK Mutants Bind TKIs R-HSA-9700645	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	BCL11A
Activation Of RAC1 R-HSA-428540	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	NCK2
CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	PRKAR2B
Caspase-mediated Cleavage Of Cytoskeletal Proteins R-HSA-264870	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	GSN
Glutathione Synthesis And Recycling R-HSA-174403	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	PRNP
Hyaluronan Uptake And Degradation R-HSA-2160916	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	HMMR
Josephin Domain DUBs R-HSA-5689877	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	RPS27A
Lysine Catabolism R-HSA-71064	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	CRYM
Maturation Of Nucleoprotein R-HSA-9683610	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	UBE2I
PECAM1 Interactions R-HSA-210990	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	ITGAV
Platelet Adhesion To Exposed Collagen R-HSA-75892	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	ITGA10
Presynaptic Nicotinic Acetylcholine Receptors R-HSA-622323	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	CHRNA5
Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	FOXO1
Scavenging Of Heme From Plasma R-HSA-2168880	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	DLC1
TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	RPS27A
Telomere C-strand Synthesis Initiation R-HSA-174430	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	POLA1
Vitamin D (Calciferol) Metabolism R-HSA-196791	1/12	0.366763804768175	0.649073729181775	0	0	2.344869607604192	2.351991496822182	UBE2I
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	4/82	0.3670663217800187	0.649073729181775	0	0	1.3234634365186182	1.3263919090057077	UBE2I;POLD2;CHD1L;RPS27A
O-linked Glycosylation R-HSA-5173105	5/107	0.37040912667840836	0.6539676662008546	0	0	1.2651947571481423	1.2565245501172493	SEMA5A;B3GNT9;THBS2;ST3GAL1;ADAMTS9
Ca-dependent Events R-HSA-111996	2/35	0.37788058577633393	0.6630404722649562	0	0	1.5635550132194427	1.5216158457672035	PRKAR2B;KPNA2
Inwardly Rectifying K+ Channels R-HSA-1296065	2/35	0.37788058577633393	0.6630404722649562	0	0	1.5635550132194427	1.5216158457672035	GNG12;GNG11
Nucleotide Catabolism R-HSA-8956319	2/35	0.37788058577633393	0.6630404722649562	0	0	1.5635550132194427	1.5216158457672035	NT5E;DPYD
Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054	2/35	0.37788058577633393	0.6630404722649562	0	0	1.5635550132194427	1.5216158457672035	RANBP1;RCC1
GABA Receptor Activation R-HSA-977443	3/59	0.37935006339415195	0.6635708031986934	0	0	1.382272465437788	1.3398309644363022	GNG12;GNG11;GNAI1
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	3/59	0.37935006339415195	0.6635708031986934	0	0	1.382272465437788	1.3398309644363022	CCNA2;CCNE2;RPS27A
Neutrophil Degranulation R-HSA-6798695	19/468	0.3876152558828676	0.6689970433012493	0	0	1.0930150028145573	1.0358962683838362	TINAGL1;GSN;ANXA2;TUBB;TUBB4B;CST3;EEF1A1;RCAN1;GLIPR1;PLAU;IMPDH2;DLC1;PADI2;STOM;ITGAV;METTL7A;PPIA;PGM1;CTSC
Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	3/60	0.38954797804563324	0.6689970433012493	0	0	1.3579513299377477	1.2802333890058772	TLE2;MYC;BCL9L
Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	3/60	0.38954797804563324	0.6689970433012493	0	0	1.3579513299377477	1.2802333890058772	UBE2I;EYA1;RPS27A
Adenylate Cyclase Inhibitory Pathway R-HSA-170670	1/13	0.39042933537305535	0.6689970433012493	0	0	2.1493521000893656	2.021483458439315	GNAI1
Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415	1/13	0.39042933537305535	0.6689970433012493	0	0	2.1493521000893656	2.021483458439315	S100B
Apoptosis Induced DNA Fragmentation R-HSA-140342	1/13	0.39042933537305535	0.6689970433012493	0	0	2.1493521000893656	2.021483458439315	HMGB2
Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	1/13	0.39042933537305535	0.6689970433012493	0	0	2.1493521000893656	2.021483458439315	RPS27A
NF-kB Is Activated And Signals Survival R-HSA-209560	1/13	0.39042933537305535	0.6689970433012493	0	0	2.1493521000893656	2.021483458439315	RPS27A
